order_id,order_no,user_id,status,total_amount,discount_amount,shipping_fee,actual_amount,item_count,coupon_id,shipping_address,remark,placed_at,paid_at,shipped_at,delivered_at,cancelled_at,cancel_reason,refunded_at,refund_reason,created_at,updated_at
263323333431,DD2026011112226541,206,delivered,147.84,0.00,0.00,147.84,1,,,,2026-01-11 15:26:25.499656,2026-01-11 16:13:25.499656,2026-01-12 08:13:25.499656,2026-01-14 08:13:25.499656,,,,,2026-01-11 15:26:25.499656,2026-01-14 08:13:25.499656
541522795161,DD2025110343049367,136,delivered,5451.41,0.00,0.00,5451.41,1,,,,2025-11-03 06:14:20.499656,2025-11-03 07:02:20.499656,2025-11-05 01:02:20.499656,2025-11-11 01:02:20.499656,,,,,2025-11-03 06:14:20.499656,2025-11-11 01:02:20.499656
163012604723,DD2025112539479306,88,delivered,5442.97,100.00,0.00,5342.97,3,33,,,2025-11-25 01:17:41.499656,2025-11-25 01:55:41.499656,2025-11-26 23:55:41.499656,2025-12-01 23:55:41.499656,,,,,2025-11-25 01:17:41.499656,2025-12-01 23:55:41.499656
447815901603,DD2026012230332616,127,shipped,196.63,0.00,0.00,196.63,2,,,送货前电话联系,2026-01-22 04:03:56.499656,2026-01-22 04:59:56.499656,2026-01-23 16:59:56.499656,,,,,,2026-01-22 04:03:56.499656,2026-01-23 16:59:56.499656
468776433151,DD2025120761780030,198,delivered,2705.88,100.00,0.00,2605.88,1,82,,,2025-12-07 17:09:38.499656,2025-12-07 17:45:38.499656,2025-12-08 09:45:38.499656,2025-12-12 09:45:38.499656,,,,,2025-12-07 17:09:38.499656,2025-12-12 09:45:38.499656
523367636169,DD2026010513874552,338,delivered,10316.89,0.00,0.00,10316.89,3,21,,,2026-01-05 07:57:42.499656,2026-01-05 08:28:42.499656,2026-01-07 04:28:42.499656,2026-01-13 04:28:42.499656,,,,,2026-01-05 07:57:42.499656,2026-01-13 04:28:42.499656
790382393013,DD2025122588604390,444,delivered,2461.77,0.00,0.00,2461.77,3,,,,2025-12-25 19:43:22.499656,2025-12-25 19:55:22.499656,2025-12-25 23:55:22.499656,2025-12-28 23:55:22.499656,,,,,2025-12-25 19:43:22.499656,2025-12-28 23:55:22.499656
118557729751,DD2025112499104722,74,delivered,220.04,33.01,0.00,187.03,1,56,,请尽快发货,2025-11-24 09:43:51.499656,2025-11-24 10:30:51.499656,2025-11-25 09:30:51.499656,2025-11-29 09:30:51.499656,,,,,2025-11-24 09:43:51.499656,2025-11-29 09:30:51.499656
869493975319,DD2025110198863221,63,delivered,10730.65,0.00,0.00,10730.65,2,,,,2025-11-01 18:06:07.499656,2025-11-01 19:01:07.499656,2025-11-02 19:01:07.499656,2025-11-03 19:01:07.499656,,,,,2025-11-01 18:06:07.499656,2025-11-03 19:01:07.499656
252251609327,DD2025111766230542,152,delivered,14325.76,0.00,0.00,14325.76,5,,,放快递柜,2025-11-17 05:43:44.499656,2025-11-17 06:43:44.499656,2025-11-18 17:43:44.499656,2025-11-23 17:43:44.499656,,,,,2025-11-17 05:43:44.499656,2025-11-23 17:43:44.499656
726151847402,DD2025103180926135,13,delivered,7126.12,0.00,0.00,7126.12,3,,,,2025-10-31 20:39:16.499656,2025-10-31 21:20:16.499656,2025-11-02 16:20:16.499656,2025-11-07 16:20:16.499656,,,,,2025-10-31 20:39:16.499656,2025-11-07 16:20:16.499656
328999064775,DD2026011815356404,231,shipped,1628.19,0.00,0.00,1628.19,2,,,放快递柜,2026-01-18 10:58:50.499656,2026-01-18 11:29:50.499656,2026-01-20 09:29:50.499656,,,,,,2026-01-18 10:58:50.499656,2026-01-20 09:29:50.499656
995443773520,DD2026011857966206,405,delivered,372.03,0.00,0.00,372.03,2,,,,2026-01-18 16:45:59.499656,2026-01-18 16:55:59.499656,2026-01-20 01:55:59.499656,2026-01-25 01:55:59.499656,,,,,2026-01-18 16:45:59.499656,2026-01-25 01:55:59.499656
775758482381,DD2025110395051270,80,delivered,710.23,10.00,0.00,700.23,3,14,,,2025-11-03 19:42:00.499656,2025-11-03 20:01:00.499656,2025-11-05 11:01:00.499656,2025-11-12 11:01:00.499656,,,,,2025-11-03 19:42:00.499656,2025-11-12 11:01:00.499656
125269313240,DD2026010961035114,146,delivered,271.78,30.00,0.00,241.78,1,119,,,2026-01-09 17:58:54.499656,2026-01-09 18:15:54.499656,2026-01-09 23:15:54.499656,2026-01-10 23:15:54.499656,,,,,2026-01-09 17:58:54.499656,2026-01-10 23:15:54.499656
721449648102,DD2025110681914734,371,delivered,1787.32,0.00,0.00,1787.32,1,,,,2025-11-06 14:39:06.499656,2025-11-06 15:35:06.499656,2025-11-06 19:35:06.499656,2025-11-10 19:35:06.499656,,,,,2025-11-06 14:39:06.499656,2025-11-10 19:35:06.499656
738517587296,DD2025102774989078,342,refunded,5795.48,0.00,0.00,5795.48,1,,,,2025-10-27 18:06:09.499656,2025-10-27 18:16:09.499656,2025-10-28 21:16:09.499656,2025-11-04 21:16:09.499656,,,2025-11-08 21:16:09.499656,,2025-10-27 18:06:09.499656,2025-11-08 21:16:09.499656
901405488551,DD2025122716951138,53,delivered,430.69,0.00,0.00,430.69,1,,,,2025-12-27 02:33:39.499656,2025-12-27 03:13:39.499656,2025-12-28 22:13:39.499656,2026-01-01 22:13:39.499656,,,,,2025-12-27 02:33:39.499656,2026-01-01 22:13:39.499656
954471897087,DD2025122273682509,398,refunded,2170.15,0.00,0.00,2170.15,2,,,,2025-12-22 15:57:03.499656,2025-12-22 16:26:03.499656,2025-12-24 07:26:03.499656,2025-12-26 07:26:03.499656,,,2025-12-29 07:26:03.499656,,2025-12-22 15:57:03.499656,2025-12-29 07:26:03.499656
725118387079,DD2025121185056834,312,delivered,927.45,0.00,0.00,927.45,1,,,放快递柜,2025-12-11 20:51:00.499656,2025-12-11 21:01:00.499656,2025-12-13 21:01:00.499656,2025-12-19 21:01:00.499656,,,,,2025-12-11 20:51:00.499656,2025-12-19 21:01:00.499656
846471317602,DD2025122892690694,349,delivered,216.34,21.63,0.00,194.71,1,85,,,2025-12-28 16:24:35.499656,2025-12-28 17:18:35.499656,2025-12-29 18:18:35.499656,2025-12-30 18:18:35.499656,,,,,2025-12-28 16:24:35.499656,2025-12-30 18:18:35.499656
807546472614,DD2026011167511511,479,delivered,413.36,82.67,0.00,330.69,2,59,,,2026-01-11 17:24:50.499656,2026-01-11 18:24:50.499656,2026-01-13 08:24:50.499656,2026-01-14 08:24:50.499656,,,,,2026-01-11 17:24:50.499656,2026-01-14 08:24:50.499656
459375667834,DD2025111024269179,76,delivered,157.08,0.00,0.00,157.08,3,,,放快递柜,2025-11-10 18:56:43.499656,2025-11-10 19:21:43.499656,2025-11-12 15:21:43.499656,2025-11-19 15:21:43.499656,,,,,2025-11-10 18:56:43.499656,2025-11-19 15:21:43.499656
283300010862,DD2026011186413869,342,cancelled,574.08,0.00,0.00,574.08,2,,,,2026-01-11 18:08:37.499656,,,,2026-01-12 00:53:37.499656,,,,2026-01-11 18:08:37.499656,2026-01-12 00:53:37.499656
413624117643,DD2025121567678194,35,delivered,2782.83,0.00,0.00,2782.83,3,,,,2025-12-15 02:53:30.499656,2025-12-15 03:06:30.499656,2025-12-16 19:06:30.499656,2025-12-17 19:06:30.499656,,,,,2025-12-15 02:53:30.499656,2025-12-17 19:06:30.499656
219018330456,DD2025111693242146,451,cancelled,591.75,0.00,0.00,591.75,1,,,,2025-11-16 09:05:33.499656,,,,2025-11-17 06:47:33.499656,,,,2025-11-16 09:05:33.499656,2025-11-17 06:47:33.499656
544936476324,DD2026010810263106,479,delivered,13488.36,0.00,0.00,13488.36,1,,,,2026-01-08 21:08:24.499656,2026-01-08 21:37:24.499656,2026-01-10 15:37:24.499656,2026-01-14 15:37:24.499656,,,,,2026-01-08 21:08:24.499656,2026-01-14 15:37:24.499656
625555611592,DD2025122654515151,144,delivered,5646.50,10.00,0.00,5636.50,1,112,,,2025-12-26 02:20:38.499656,2025-12-26 02:57:38.499656,2025-12-26 05:57:38.499656,2025-12-28 05:57:38.499656,,,,,2025-12-26 02:20:38.499656,2025-12-28 05:57:38.499656
421712968126,DD2025110830702765,362,delivered,169.99,0.00,0.00,169.99,1,,,,2025-11-08 22:43:03.499656,2025-11-08 23:00:03.499656,2025-11-10 14:00:03.499656,2025-11-16 14:00:03.499656,,,,,2025-11-08 22:43:03.499656,2025-11-16 14:00:03.499656
535801511493,DD2025102777589294,357,delivered,6412.94,0.00,0.00,6412.94,1,,,请尽快发货,2025-10-27 01:40:05.499656,2025-10-27 02:18:05.499656,2025-10-28 05:18:05.499656,2025-10-30 05:18:05.499656,,,,,2025-10-27 01:40:05.499656,2025-10-30 05:18:05.499656
515114783210,DD2026010370565698,460,delivered,5078.79,0.00,0.00,5078.79,4,,,,2026-01-03 20:56:36.499656,2026-01-03 21:56:36.499656,2026-01-04 10:56:36.499656,2026-01-11 10:56:36.499656,,,,,2026-01-03 20:56:36.499656,2026-01-11 10:56:36.499656
146104801776,DD2026011139101604,204,delivered,3861.56,0.00,0.00,3861.56,3,,,,2026-01-11 14:26:14.499656,2026-01-11 15:02:14.499656,2026-01-12 18:02:14.499656,2026-01-13 18:02:14.499656,,,,,2026-01-11 14:26:14.499656,2026-01-13 18:02:14.499656
434938062302,DD2025110931330056,341,delivered,597.41,0.00,0.00,597.41,2,,,放快递柜,2025-11-09 05:43:46.499656,2025-11-09 06:42:46.499656,2025-11-10 21:42:46.499656,2025-11-14 21:42:46.499656,,,,,2025-11-09 05:43:46.499656,2025-11-14 21:42:46.499656
425201176743,DD2026011171136998,304,cancelled,45.62,5.00,10.00,50.62,1,99,,送货前电话联系,2026-01-11 13:41:11.499656,,,,2026-01-11 16:18:11.499656,,,,2026-01-11 13:41:11.499656,2026-01-11 16:18:11.499656
208755384198,DD2025110819530801,287,cancelled,29188.13,10.00,0.00,29178.13,4,18,,,2025-11-08 01:09:46.499656,,,,2025-11-08 07:23:46.499656,,,,2025-11-08 01:09:46.499656,2025-11-08 07:23:46.499656
836011710000,DD2025120372425610,219,delivered,230.28,0.00,0.00,230.28,1,42,,,2025-12-03 08:48:03.499656,2025-12-03 09:16:03.499656,2025-12-04 20:16:03.499656,2025-12-06 20:16:03.499656,,,,,2025-12-03 08:48:03.499656,2025-12-06 20:16:03.499656
251154811002,DD2026012163150504,98,delivered,1016.82,0.00,0.00,1016.82,3,,,,2026-01-21 02:16:01.499656,2026-01-21 02:34:01.499656,2026-01-21 08:34:01.499656,2026-01-25 08:34:01.499656,,,,,2026-01-21 02:16:01.499656,2026-01-25 08:34:01.499656
902633261708,DD2025121698269653,54,delivered,287.99,50.00,0.00,237.99,1,13,,请尽快发货,2025-12-16 09:22:01.499656,2025-12-16 09:34:01.499656,2025-12-18 06:34:01.499656,2025-12-22 06:34:01.499656,,,,,2025-12-16 09:22:01.499656,2025-12-22 06:34:01.499656
313972972626,DD2025122758484488,410,delivered,2631.39,0.00,0.00,2631.39,4,,,请尽快发货,2025-12-27 18:23:27.499656,2025-12-27 19:15:27.499656,2025-12-29 00:15:27.499656,2025-12-31 00:15:27.499656,,,,,2025-12-27 18:23:27.499656,2025-12-31 00:15:27.499656
943629113278,DD2026010491944909,495,delivered,1587.88,0.00,0.00,1587.88,2,,,请尽快发货,2026-01-04 18:33:51.499656,2026-01-04 19:13:51.499656,2026-01-06 18:13:51.499656,2026-01-11 18:13:51.499656,,,,,2026-01-04 18:33:51.499656,2026-01-11 18:13:51.499656
271474152944,DD2025121840284678,443,delivered,3411.00,200.00,0.00,3211.00,1,31,,,2025-12-18 12:44:07.499656,2025-12-18 13:33:07.499656,2025-12-19 09:33:07.499656,2025-12-24 09:33:07.499656,,,,,2025-12-18 12:44:07.499656,2025-12-24 09:33:07.499656
471503143883,DD2025110890083179,389,delivered,4854.17,0.00,0.00,4854.17,1,,,,2025-11-08 01:15:09.499656,2025-11-08 01:21:09.499656,2025-11-10 01:21:09.499656,2025-11-17 01:21:09.499656,,,,,2025-11-08 01:15:09.499656,2025-11-17 01:21:09.499656
316681887817,DD2025102717035804,142,delivered,341.48,10.00,0.00,331.48,2,100,,放快递柜,2025-10-27 07:37:04.499656,2025-10-27 08:08:04.499656,2025-10-28 10:08:04.499656,2025-11-03 10:08:04.499656,,,,,2025-10-27 07:37:04.499656,2025-11-03 10:08:04.499656
997643429129,DD2026011384598280,490,delivered,9943.76,0.00,0.00,9943.76,2,,,,2026-01-13 04:16:51.499656,2026-01-13 04:54:51.499656,2026-01-13 16:54:51.499656,2026-01-17 16:54:51.499656,,,,,2026-01-13 04:16:51.499656,2026-01-17 16:54:51.499656
694767244774,DD2026011860712649,442,cancelled,6860.13,0.00,0.00,6860.13,1,,,,2026-01-18 07:00:17.499656,,,,2026-01-19 00:03:17.499656,,,,2026-01-18 07:00:17.499656,2026-01-19 00:03:17.499656
376720799955,DD2025120468651629,209,cancelled,254.62,25.46,0.00,229.16,1,65,,,2025-12-04 06:44:19.499656,,,,2025-12-04 21:05:19.499656,,,,2025-12-04 06:44:19.499656,2025-12-04 21:05:19.499656
473643053485,DD2025112148477221,337,delivered,11002.45,0.00,0.00,11002.45,3,,,,2025-11-21 17:32:40.499656,2025-11-21 17:49:40.499656,2025-11-22 07:49:40.499656,2025-11-26 07:49:40.499656,,,,,2025-11-21 17:32:40.499656,2025-11-26 07:49:40.499656
581043728595,DD2026010274683181,495,delivered,132.12,5.00,0.00,127.12,1,37,,,2026-01-02 17:04:53.499656,2026-01-02 17:51:53.499656,2026-01-04 00:51:53.499656,2026-01-07 00:51:53.499656,,,,,2026-01-02 17:04:53.499656,2026-01-07 00:51:53.499656
763330917607,DD2026011730282733,243,delivered,5940.09,0.00,0.00,5940.09,2,,,,2026-01-17 02:50:04.499656,2026-01-17 03:29:04.499656,2026-01-18 02:29:04.499656,2026-01-19 02:29:04.499656,,,,,2026-01-17 02:50:04.499656,2026-01-19 02:29:04.499656
284645416203,DD2025110926600960,352,cancelled,5993.80,0.00,0.00,5993.80,2,21,,,2025-11-09 15:37:42.499656,,,,2025-11-09 17:26:42.499656,,,,2025-11-09 15:37:42.499656,2025-11-09 17:26:42.499656
292952069756,DD2026012152241924,48,delivered,538.95,0.00,0.00,538.95,1,,,,2026-01-21 05:41:18.499656,2026-01-21 06:28:18.499656,2026-01-21 11:28:18.499656,2026-01-26 11:28:18.499656,,,,,2026-01-21 05:41:18.499656,2026-01-26 11:28:18.499656
322525166164,DD2025112293979768,414,delivered,11241.19,50.00,0.00,11191.19,3,105,,,2025-11-22 04:15:37.499656,2025-11-22 04:32:37.499656,2025-11-23 11:32:37.499656,2025-11-29 11:32:37.499656,,,,,2025-11-22 04:15:37.499656,2025-11-29 11:32:37.499656
729970710120,DD2025102933642153,318,delivered,3572.52,30.00,0.00,3542.52,1,7,,,2025-10-29 09:25:11.499656,2025-10-29 10:10:11.499656,2025-10-30 06:10:11.499656,2025-11-02 06:10:11.499656,,,,,2025-10-29 09:25:11.499656,2025-11-02 06:10:11.499656
783152520865,DD2025120279133472,8,delivered,7570.66,0.00,0.00,7570.66,2,,,,2025-12-02 02:04:54.499656,2025-12-02 02:23:54.499656,2025-12-02 18:23:54.499656,2025-12-03 18:23:54.499656,,,,,2025-12-02 02:04:54.499656,2025-12-03 18:23:54.499656
841884009654,DD2026011417772994,313,delivered,806.90,0.00,0.00,806.90,1,,,请尽快发货,2026-01-14 01:20:37.499656,2026-01-14 02:06:37.499656,2026-01-14 22:06:37.499656,2026-01-15 22:06:37.499656,,,,,2026-01-14 01:20:37.499656,2026-01-15 22:06:37.499656
864777289589,DD2026011465321157,330,delivered,5477.49,0.00,0.00,5477.49,3,,,,2026-01-14 21:28:20.499656,2026-01-14 21:58:20.499656,2026-01-15 08:58:20.499656,2026-01-17 08:58:20.499656,,,,,2026-01-14 21:28:20.499656,2026-01-17 08:58:20.499656
374670415294,DD2025120489055701,282,cancelled,34.29,10.00,12.00,36.29,1,57,,,2025-12-04 08:19:33.499656,,,,2025-12-04 09:41:33.499656,,,,2025-12-04 08:19:33.499656,2025-12-04 09:41:33.499656
416244263424,DD2025103162185912,391,delivered,325.74,10.00,0.00,315.74,1,112,,,2025-10-31 17:38:44.499656,2025-10-31 17:43:44.499656,2025-11-01 07:43:44.499656,2025-11-03 07:43:44.499656,,,,,2025-10-31 17:38:44.499656,2025-11-03 07:43:44.499656
352757650587,DD2025102896299855,163,delivered,1813.44,5.00,0.00,1808.44,1,79,,放快递柜,2025-10-28 10:45:08.499656,2025-10-28 11:30:08.499656,2025-10-29 01:30:08.499656,2025-11-02 01:30:08.499656,,,,,2025-10-28 10:45:08.499656,2025-11-02 01:30:08.499656
863831469352,DD2026011652999715,112,delivered,4622.76,0.00,0.00,4622.76,2,,,,2026-01-16 21:19:39.499656,2026-01-16 21:36:39.499656,2026-01-17 22:36:39.499656,2026-01-21 22:36:39.499656,,,,,2026-01-16 21:19:39.499656,2026-01-21 22:36:39.499656
472778259126,DD2025122121397170,346,delivered,3494.46,0.00,0.00,3494.46,2,,,,2025-12-21 14:11:00.499656,2025-12-21 14:26:00.499656,2025-12-22 00:26:00.499656,2025-12-23 00:26:00.499656,,,,,2025-12-21 14:11:00.499656,2025-12-23 00:26:00.499656
343978291810,DD2025121634677245,58,delivered,19534.43,0.00,0.00,19534.43,4,,,,2025-12-16 21:55:02.499656,2025-12-16 22:17:02.499656,2025-12-17 12:17:02.499656,2025-12-19 12:17:02.499656,,,,,2025-12-16 21:55:02.499656,2025-12-19 12:17:02.499656
252147368719,DD2025110626344023,253,delivered,929.07,0.00,0.00,929.07,2,,,放快递柜,2025-11-06 23:25:53.499656,2025-11-07 00:16:53.499656,2025-11-07 06:16:53.499656,2025-11-13 06:16:53.499656,,,,,2025-11-06 23:25:53.499656,2025-11-13 06:16:53.499656
899907687515,DD2026012351017306,358,cancelled,406.26,0.00,0.00,406.26,1,,,放快递柜,2026-01-23 17:06:40.499656,,,,2026-01-24 05:55:40.499656,,,,2026-01-23 17:06:40.499656,2026-01-24 05:55:40.499656
429668864387,DD2025122752217516,204,cancelled,304.00,0.00,0.00,304.00,1,,,,2025-12-27 00:04:26.499656,,,,2025-12-27 08:48:26.499656,,,,2025-12-27 00:04:26.499656,2025-12-27 08:48:26.499656
418671836892,DD2025102992196985,382,delivered,1595.23,50.00,0.00,1545.23,1,91,,,2025-10-29 21:30:48.499656,2025-10-29 22:22:48.499656,2025-10-30 23:22:48.499656,2025-11-02 23:22:48.499656,,,,,2025-10-29 21:30:48.499656,2025-11-02 23:22:48.499656
505629374759,DD2025111626689538,323,delivered,3125.68,0.00,0.00,3125.68,1,,,,2025-11-16 09:29:06.499656,2025-11-16 10:14:06.499656,2025-11-17 04:14:06.499656,2025-11-23 04:14:06.499656,,,,,2025-11-16 09:29:06.499656,2025-11-23 04:14:06.499656
190169535471,DD2025110585486226,207,cancelled,20009.38,0.00,0.00,20009.38,5,,,放快递柜,2025-11-05 21:39:09.499656,,,,2025-11-06 09:31:09.499656,,,,2025-11-05 21:39:09.499656,2025-11-06 09:31:09.499656
826658355310,DD2025120154639599,471,delivered,4805.98,0.00,0.00,4805.98,1,,,请尽快发货,2025-12-01 20:02:21.499656,2025-12-01 20:11:21.499656,2025-12-02 06:11:21.499656,2025-12-05 06:11:21.499656,,,,,2025-12-01 20:02:21.499656,2025-12-05 06:11:21.499656
773258529163,DD2025121034582568,255,delivered,14641.56,0.00,0.00,14641.56,4,,,,2025-12-10 19:56:03.499656,2025-12-10 20:50:03.499656,2025-12-12 20:50:03.499656,2025-12-13 20:50:03.499656,,,,,2025-12-10 19:56:03.499656,2025-12-13 20:50:03.499656
206793273095,DD2026011527379607,308,delivered,24.52,1.23,10.00,33.29,1,71,,,2026-01-15 09:13:29.499656,2026-01-15 09:40:29.499656,2026-01-16 23:40:29.499656,2026-01-19 23:40:29.499656,,,,,2026-01-15 09:13:29.499656,2026-01-19 23:40:29.499656
666326061554,DD2025112726716046,443,delivered,464.58,0.00,0.00,464.58,1,,,,2025-11-27 16:30:30.499656,2025-11-27 17:04:30.499656,2025-11-28 19:04:30.499656,2025-11-29 19:04:30.499656,,,,,2025-11-27 16:30:30.499656,2025-11-29 19:04:30.499656
628835809822,DD2026010912775036,355,delivered,8283.95,0.00,0.00,8283.95,3,,,,2026-01-09 00:56:10.499656,2026-01-09 01:49:10.499656,2026-01-10 13:49:10.499656,2026-01-14 13:49:10.499656,,,,,2026-01-09 00:56:10.499656,2026-01-14 13:49:10.499656
491572407398,DD2025120835458123,135,delivered,4903.41,50.00,0.00,4853.41,3,29,,,2025-12-08 06:25:19.499656,2025-12-08 06:53:19.499656,2025-12-09 20:53:19.499656,2025-12-10 20:53:19.499656,,,,,2025-12-08 06:25:19.499656,2025-12-10 20:53:19.499656
862903779774,DD2025123165030416,12,delivered,10197.69,0.00,0.00,10197.69,2,,,,2025-12-31 18:49:56.499656,2025-12-31 19:28:56.499656,2026-01-01 09:28:56.499656,2026-01-05 09:28:56.499656,,,,,2025-12-31 18:49:56.499656,2026-01-05 09:28:56.499656
782983195423,DD2025120747242139,170,delivered,30.35,0.00,10.00,40.35,1,67,,,2025-12-07 02:08:05.499656,2025-12-07 02:27:05.499656,2025-12-07 19:27:05.499656,2025-12-13 19:27:05.499656,,,,,2025-12-07 02:08:05.499656,2025-12-13 19:27:05.499656
846127264017,DD2026010866880610,238,delivered,16513.19,0.00,0.00,16513.19,4,,,,2026-01-08 19:35:10.499656,2026-01-08 19:50:10.499656,2026-01-10 12:50:10.499656,2026-01-15 12:50:10.499656,,,,,2026-01-08 19:35:10.499656,2026-01-15 12:50:10.499656
900195784593,DD2025112156213067,36,delivered,12906.95,0.00,0.00,12906.95,3,,,,2025-11-21 16:33:33.499656,2025-11-21 17:01:33.499656,2025-11-23 14:01:33.499656,2025-11-28 14:01:33.499656,,,,,2025-11-21 16:33:33.499656,2025-11-28 14:01:33.499656
760067489284,DD2025121712034632,421,delivered,469.72,0.00,0.00,469.72,1,,,周末送货,2025-12-17 00:47:11.499656,2025-12-17 01:36:11.499656,2025-12-18 03:36:11.499656,2025-12-23 03:36:11.499656,,,,,2025-12-17 00:47:11.499656,2025-12-23 03:36:11.499656
607174843551,DD2025112233815270,297,delivered,811.23,0.00,0.00,811.23,4,,,放快递柜,2025-11-22 08:43:27.499656,2025-11-22 09:15:27.499656,2025-11-23 13:15:27.499656,2025-11-25 13:15:27.499656,,,,,2025-11-22 08:43:27.499656,2025-11-25 13:15:27.499656
573749697141,DD2025121986264714,430,delivered,4150.45,0.00,0.00,4150.45,1,,,,2025-12-19 10:17:37.499656,2025-12-19 10:42:37.499656,2025-12-19 17:42:37.499656,2025-12-24 17:42:37.499656,,,,,2025-12-19 10:17:37.499656,2025-12-24 17:42:37.499656
329096132056,DD2025121023596048,349,delivered,60486.29,0.00,0.00,60486.29,4,,,请尽快发货,2025-12-10 10:09:27.499656,2025-12-10 11:08:27.499656,2025-12-12 06:08:27.499656,2025-12-15 06:08:27.499656,,,,,2025-12-10 10:09:27.499656,2025-12-15 06:08:27.499656
705582880418,DD2025110410914936,410,delivered,673.35,0.00,0.00,673.35,2,,,,2025-11-04 03:34:47.499656,2025-11-04 04:22:47.499656,2025-11-04 16:22:47.499656,2025-11-05 16:22:47.499656,,,,,2025-11-04 03:34:47.499656,2025-11-05 16:22:47.499656
647684361383,DD2026011840331381,123,delivered,558.04,0.00,0.00,558.04,2,,,,2026-01-18 23:59:49.499656,2026-01-19 00:16:49.499656,2026-01-20 23:16:49.499656,2026-01-27 23:16:49.499656,,,,,2026-01-18 23:59:49.499656,2026-01-27 23:16:49.499656
220398794990,DD2026012337513625,255,shipped,19360.33,0.00,0.00,19360.33,3,,,,2026-01-23 05:37:34.499656,2026-01-23 05:51:34.499656,2026-01-24 05:51:34.499656,,,,,,2026-01-23 05:37:34.499656,2026-01-24 05:51:34.499656
316429448924,DD2026010489925667,126,delivered,1504.02,0.00,0.00,1504.02,2,,,,2026-01-04 09:48:41.499656,2026-01-04 10:18:41.499656,2026-01-05 23:18:41.499656,2026-01-12 23:18:41.499656,,,,,2026-01-04 09:48:41.499656,2026-01-12 23:18:41.499656
294047707727,DD2025110959544492,408,cancelled,82.80,24.84,8.00,65.96,1,47,,,2025-11-09 12:17:44.499656,,,,2025-11-09 14:14:44.499656,,,,2025-11-09 12:17:44.499656,2025-11-09 14:14:44.499656
851245046983,DD2025120481819052,425,refunded,4008.09,0.00,0.00,4008.09,1,,,,2025-12-04 07:38:47.499656,2025-12-04 08:31:47.499656,2025-12-05 11:31:47.499656,2025-12-06 11:31:47.499656,,,2025-12-10 11:31:47.499656,,2025-12-04 07:38:47.499656,2025-12-10 11:31:47.499656
377810151249,DD2025122831041641,441,cancelled,40.91,0.00,10.00,50.91,1,,,,2025-12-28 09:57:26.499656,,,,2025-12-28 17:36:26.499656,,,,2025-12-28 09:57:26.499656,2025-12-28 17:36:26.499656
959868671705,DD2026011162521982,144,delivered,925.69,50.00,0.00,875.69,1,150,,,2026-01-11 14:51:31.499656,2026-01-11 14:57:31.499656,2026-01-12 05:57:31.499656,2026-01-19 05:57:31.499656,,,,,2026-01-11 14:51:31.499656,2026-01-19 05:57:31.499656
937289346445,DD2025121753235773,171,cancelled,1569.04,0.00,0.00,1569.04,1,,,周末送货,2025-12-17 07:57:46.499656,,,,2025-12-17 08:41:46.499656,,,,2025-12-17 07:57:46.499656,2025-12-17 08:41:46.499656
112040831091,DD2025120630897090,320,refunded,351.87,0.00,0.00,351.87,1,,,,2025-12-06 19:41:48.499656,2025-12-06 20:09:48.499656,2025-12-07 07:09:48.499656,2025-12-14 07:09:48.499656,,,2025-12-15 07:09:48.499656,,2025-12-06 19:41:48.499656,2025-12-15 07:09:48.499656
832068149152,DD2026011246187341,12,delivered,606.54,0.00,0.00,606.54,3,,,,2026-01-12 03:47:02.499656,2026-01-12 04:04:02.499656,2026-01-12 07:04:02.499656,2026-01-18 07:04:02.499656,,,,,2026-01-12 03:47:02.499656,2026-01-18 07:04:02.499656
938366909002,DD2025120520627124,392,refunded,1761.94,10.00,0.00,1751.94,4,57,,,2025-12-05 08:30:03.499656,2025-12-05 09:04:03.499656,2025-12-07 00:04:03.499656,2025-12-11 00:04:03.499656,,,2025-12-16 00:04:03.499656,,2025-12-05 08:30:03.499656,2025-12-16 00:04:03.499656
253472309326,DD2025110725285583,158,cancelled,91.89,0.00,8.00,99.89,2,,,,2025-11-07 12:48:47.499656,,,,2025-11-08 12:35:47.499656,,,,2025-11-07 12:48:47.499656,2025-11-08 12:35:47.499656
772806416345,DD2026011321872455,230,delivered,2577.56,0.00,0.00,2577.56,1,,,,2026-01-13 19:52:33.499656,2026-01-13 20:50:33.499656,2026-01-15 17:50:33.499656,2026-01-18 17:50:33.499656,,,,,2026-01-13 19:52:33.499656,2026-01-18 17:50:33.499656
938205978330,DD2026010317917321,469,delivered,20.46,5.00,8.00,23.46,1,16,,,2026-01-03 07:57:07.499656,2026-01-03 08:45:07.499656,2026-01-03 13:45:07.499656,2026-01-10 13:45:07.499656,,,,,2026-01-03 07:57:07.499656,2026-01-10 13:45:07.499656
596131724809,DD2025123060099986,107,delivered,4035.08,0.00,0.00,4035.08,2,,,请尽快发货,2025-12-30 03:46:34.499656,2025-12-30 04:09:34.499656,2025-12-31 00:09:34.499656,2026-01-05 00:09:34.499656,,,,,2025-12-30 03:46:34.499656,2026-01-05 00:09:34.499656
127358133970,DD2026012379165657,155,shipped,246.02,0.00,0.00,246.02,2,,,周末送货,2026-01-23 14:50:36.499656,2026-01-23 15:47:36.499656,2026-01-24 15:47:36.499656,,,,,,2026-01-23 14:50:36.499656,2026-01-24 15:47:36.499656
