event_id,user_id,device_id,session_id,event_name,event_time,properties,page_name,referrer,ip_address,created_at
8595,383,device_383_3,1570,edit_profile,2025-12-04 02:09:45.615573,{},favorites,,,2026-01-25 02:16:12.508295
8596,492,device_492_1,1571,share,2025-12-13 08:53:04.615573,{},cart,,,2026-01-25 02:16:12.508295
8597,492,device_492_1,1571,add_to_cart,2025-12-13 08:53:27.615573,"{""quantity"": 2, ""product_id"": 161}",home,,,2026-01-25 02:16:12.508295
8598,492,device_492_1,1571,view_category,2025-12-13 08:53:50.615573,{},cart,,,2026-01-25 02:16:12.508295
8599,492,device_492_1,1571,view_profile,2025-12-13 08:54:07.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8600,492,device_492_1,1571,receive_push,2025-12-13 08:55:00.615573,{},profile,,,2026-01-25 02:16:12.508295
8601,492,device_492_1,1571,use_coupon,2025-12-13 08:54:54.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8602,370,device_370_3,1572,logout,2025-10-29 01:42:46.615573,{},category,,,2026-01-25 02:16:12.508295
8603,370,device_370_3,1572,login,2025-10-29 01:43:02.615573,{},profile,,,2026-01-25 02:16:12.508295
8604,370,device_370_3,1572,share,2025-10-29 01:43:26.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8605,279,device_279_2,1573,begin_checkout,2025-12-06 08:43:24.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8606,279,device_279_2,1573,like_post,2025-12-06 08:43:43.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8607,279,device_279_2,1573,edit_profile,2025-12-06 08:44:14.615573,{},home,,,2026-01-25 02:16:12.508295
8608,279,device_279_2,1573,app_open,2025-12-06 08:43:39.615573,{},order_list,,,2026-01-25 02:16:12.508295
8609,279,device_279_2,1573,remove_from_cart,2025-12-06 08:44:00.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8610,279,device_279_2,1573,begin_checkout,2025-12-06 08:44:04.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8611,279,device_279_2,1573,view_category,2025-12-06 08:45:54.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8612,279,device_279_2,1573,login,2025-12-06 08:46:33.615573,{},settings,,,2026-01-25 02:16:12.508295
8613,84,device_84_1,1574,follow_user,2025-10-29 17:26:59.615573,{},cart,,,2026-01-25 02:16:12.508295
8614,84,device_84_1,1574,use_coupon,2025-10-29 17:27:18.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8615,84,device_84_1,1574,search,2025-10-29 17:27:57.615573,"{""keyword"": ""手机""}",settings,,,2026-01-25 02:16:12.508295
8616,84,device_84_1,1574,add_favorite,2025-10-29 17:27:41.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8617,84,device_84_1,1574,remove_from_cart,2025-10-29 17:27:59.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8618,84,device_84_1,1574,view_product,2025-10-29 17:28:14.615573,"{""product_id"": 56, ""product_name"": ""蒙牛 蔬菜""}",coupon_center,,,2026-01-25 02:16:12.508295
8619,84,device_84_1,1574,view_product,2025-10-29 17:28:17.615573,"{""product_id"": 31, ""product_name"": ""德尔玛 纸巾""}",messages,,,2026-01-25 02:16:12.508295
8620,84,device_84_1,1574,add_to_cart,2025-10-29 17:29:33.615573,"{""quantity"": 3, ""product_id"": 43}",order_list,,,2026-01-25 02:16:12.508295
8621,1,device_1_3,1575,follow_user,2026-01-10 18:37:45.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8622,1,device_1_3,1575,use_coupon,2026-01-10 18:37:50.615573,{},search,,,2026-01-25 02:16:12.508295
8623,1,device_1_3,1575,view_home,2026-01-10 18:38:37.615573,{},order_list,,,2026-01-25 02:16:12.508295
8624,1,device_1_3,1575,follow_user,2026-01-10 18:38:45.615573,{},settings,,,2026-01-25 02:16:12.508295
8625,1,device_1_3,1575,search,2026-01-10 18:39:13.615573,"{""keyword"": ""连衣裙""}",order_list,,,2026-01-25 02:16:12.508295
8626,1,device_1_3,1575,share,2026-01-10 18:39:50.615573,{},category,,,2026-01-25 02:16:12.508295
8627,1,device_1_3,1575,register,2026-01-10 18:39:45.615573,{},messages,,,2026-01-25 02:16:12.508295
8628,228,device_228_2,1576,app_close,2025-12-15 01:18:23.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8629,228,device_228_2,1576,search,2025-12-15 01:18:34.615573,"{""keyword"": ""连衣裙""}",post_feed,,,2026-01-25 02:16:12.508295
8630,228,device_228_2,1576,use_coupon,2025-12-15 01:19:19.615573,{},checkout,,,2026-01-25 02:16:12.508295
8631,228,device_228_2,1576,register,2025-12-15 01:19:29.615573,{},checkout,,,2026-01-25 02:16:12.508295
8632,228,device_228_2,1576,click_push,2025-12-15 01:20:11.615573,{},profile,,,2026-01-25 02:16:12.508295
8633,228,device_228_2,1576,view_post,2025-12-15 01:19:38.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8634,228,device_228_2,1576,login,2025-12-15 01:19:59.615573,{},messages,,,2026-01-25 02:16:12.508295
8635,228,device_228_2,1576,click_push,2025-12-15 01:20:01.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8636,131,device_131_1,1577,view_post,2025-11-28 13:00:14.615573,{},messages,,,2026-01-25 02:16:12.508295
8637,131,device_131_1,1577,app_open,2025-11-28 13:00:26.615573,{},checkout,,,2026-01-25 02:16:12.508295
8638,131,device_131_1,1577,purchase,2025-11-28 13:00:30.615573,"{""amount"": 330.83, ""order_id"": 30571}",order_detail,,,2026-01-25 02:16:12.508295
8639,131,device_131_1,1577,app_close,2025-11-28 13:01:11.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8640,131,device_131_1,1577,app_open,2025-11-28 13:00:42.615573,{},search,,,2026-01-25 02:16:12.508295
8641,131,device_131_1,1577,view_home,2025-11-28 13:02:39.615573,{},category,,,2026-01-25 02:16:12.508295
8642,131,device_131_1,1577,remove_from_cart,2025-11-28 13:01:38.615573,{},messages,,,2026-01-25 02:16:12.508295
8643,339,device_339_2,1578,remove_from_cart,2026-01-10 03:45:59.615573,{},order_list,,,2026-01-25 02:16:12.508295
8644,339,device_339_2,1578,search,2026-01-10 03:46:18.615573,"{""keyword"": ""手机""}",order_detail,,,2026-01-25 02:16:12.508295
8645,339,device_339_2,1578,view_profile,2026-01-10 03:46:17.615573,{},messages,,,2026-01-25 02:16:12.508295
8646,339,device_339_2,1578,login,2026-01-10 03:46:35.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8647,339,device_339_2,1578,search,2026-01-10 03:47:55.615573,"{""keyword"": ""运动鞋""}",search,,,2026-01-25 02:16:12.508295
8648,339,device_339_2,1578,comment_post,2026-01-10 03:47:49.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8649,9,device_9_2,1579,click_banner,2026-01-05 03:21:35.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8650,9,device_9_2,1579,app_open,2026-01-05 03:21:49.615573,{},profile,,,2026-01-25 02:16:12.508295
8651,9,device_9_2,1579,edit_profile,2026-01-05 03:21:59.615573,{},home,,,2026-01-25 02:16:12.508295
8652,9,device_9_2,1579,register,2026-01-05 03:22:56.615573,{},profile,,,2026-01-25 02:16:12.508295
8653,9,device_9_2,1579,purchase,2026-01-05 03:21:59.615573,"{""amount"": 861.79, ""order_id"": 1609}",category,,,2026-01-25 02:16:12.508295
8654,9,device_9_2,1579,app_open,2026-01-05 03:22:30.615573,{},settings,,,2026-01-25 02:16:12.508295
8655,9,device_9_2,1579,follow_user,2026-01-05 03:23:35.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8656,9,device_9_2,1579,app_close,2026-01-05 03:24:16.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8657,421,device_421_3,1580,remove_from_cart,2025-10-30 16:38:24.615573,{},checkout,,,2026-01-25 02:16:12.508295
8658,421,device_421_3,1580,share,2025-10-30 16:38:49.615573,{},profile,,,2026-01-25 02:16:12.508295
8659,421,device_421_3,1580,logout,2025-10-30 16:38:34.615573,{},profile,,,2026-01-25 02:16:12.508295
8660,421,device_421_3,1580,view_home,2025-10-30 16:39:27.615573,{},order_list,,,2026-01-25 02:16:12.508295
8661,421,device_421_3,1580,search,2025-10-30 16:39:52.615573,"{""keyword"": ""连衣裙""}",product_detail,,,2026-01-25 02:16:12.508295
8662,421,device_421_3,1580,share,2025-10-30 16:40:49.615573,{},home,,,2026-01-25 02:16:12.508295
8663,421,device_421_3,1580,remove_from_cart,2025-10-30 16:39:42.615573,{},profile,,,2026-01-25 02:16:12.508295
8664,386,device_386_3,1581,begin_checkout,2025-12-27 02:33:11.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8665,386,device_386_3,1581,click_push,2025-12-27 02:33:40.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8666,386,device_386_3,1581,add_to_cart,2025-12-27 02:34:01.615573,"{""quantity"": 2, ""product_id"": 143}",product_detail,,,2026-01-25 02:16:12.508295
8667,386,device_386_3,1581,click_push,2025-12-27 02:34:35.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8668,386,device_386_3,1581,logout,2025-12-27 02:34:27.615573,{},cart,,,2026-01-25 02:16:12.508295
8669,386,device_386_3,1581,receive_push,2025-12-27 02:34:36.615573,{},profile,,,2026-01-25 02:16:12.508295
8670,386,device_386_3,1581,view_product,2025-12-27 02:34:47.615573,"{""product_id"": 62, ""product_name"": ""经典宜家 床上用品""}",post_detail,,,2026-01-25 02:16:12.508295
8671,13,device_13_2,1582,register,2025-12-07 15:40:24.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8672,13,device_13_2,1582,click_banner,2025-12-07 15:40:32.615573,{},home,,,2026-01-25 02:16:12.508295
8673,13,device_13_2,1582,add_favorite,2025-12-07 15:41:00.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8674,13,device_13_2,1582,edit_profile,2025-12-07 15:41:18.615573,{},messages,,,2026-01-25 02:16:12.508295
8675,13,device_13_2,1582,app_open,2025-12-07 15:41:24.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8676,13,device_13_2,1582,view_profile,2025-12-07 15:41:24.615573,{},profile,,,2026-01-25 02:16:12.508295
8677,13,device_13_2,1582,view_profile,2025-12-07 15:41:12.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8678,337,device_337_3,1583,view_category,2026-01-23 02:11:21.615573,{},checkout,,,2026-01-25 02:16:12.508295
8679,337,device_337_3,1583,click_banner,2026-01-23 02:11:30.615573,{},home,,,2026-01-25 02:16:12.508295
8680,337,device_337_3,1583,follow_user,2026-01-23 02:12:11.615573,{},favorites,,,2026-01-25 02:16:12.508295
8681,337,device_337_3,1583,use_coupon,2026-01-23 02:12:18.615573,{},search,,,2026-01-25 02:16:12.508295
8682,337,device_337_3,1583,logout,2026-01-23 02:11:41.615573,{},order_list,,,2026-01-25 02:16:12.508295
8683,220,device_220_3,1584,like_post,2026-01-13 13:38:39.615573,{},messages,,,2026-01-25 02:16:12.508295
8684,220,device_220_3,1584,register,2026-01-13 13:38:45.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8685,220,device_220_3,1584,logout,2026-01-13 13:39:13.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8686,312,device_312_1,1585,edit_profile,2025-12-16 01:44:37.615573,{},cart,,,2026-01-25 02:16:12.508295
8687,312,device_312_1,1585,logout,2025-12-16 01:45:04.615573,{},search,,,2026-01-25 02:16:12.508295
8688,312,device_312_1,1585,edit_profile,2025-12-16 01:44:55.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8689,312,device_312_1,1585,purchase,2025-12-16 01:46:01.615573,"{""amount"": 551.65, ""order_id"": 46038}",order_list,,,2026-01-25 02:16:12.508295
8690,312,device_312_1,1585,view_post,2025-12-16 01:46:17.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8691,312,device_312_1,1585,receive_push,2025-12-16 01:46:32.615573,{},profile,,,2026-01-25 02:16:12.508295
8692,312,device_312_1,1585,edit_profile,2025-12-16 01:47:31.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8693,62,device_62_2,1586,follow_user,2025-12-23 20:24:19.615573,{},messages,,,2026-01-25 02:16:12.508295
8694,62,device_62_2,1586,purchase,2025-12-23 20:24:24.615573,"{""amount"": 1826.94, ""order_id"": 23644}",post_detail,,,2026-01-25 02:16:12.508295
8695,62,device_62_2,1586,click_push,2025-12-23 20:25:13.615573,{},messages,,,2026-01-25 02:16:12.508295
8696,62,device_62_2,1586,view_post,2025-12-23 20:24:34.615573,{},profile,,,2026-01-25 02:16:12.508295
8697,340,device_340_3,1587,like_post,2026-01-09 22:01:47.615573,{},settings,,,2026-01-25 02:16:12.508295
8698,340,device_340_3,1587,view_product,2026-01-09 22:02:07.615573,"{""product_id"": 171, ""product_name"": ""热卖科沃斯 冰箱""}",home,,,2026-01-25 02:16:12.508295
8699,340,device_340_3,1587,register,2026-01-09 22:02:05.615573,{},cart,,,2026-01-25 02:16:12.508295
8700,230,device_230_3,1588,register,2025-12-16 08:41:53.615573,{},cart,,,2026-01-25 02:16:12.508295
8701,230,device_230_3,1588,view_product,2025-12-16 08:41:58.615573,"{""product_id"": 176, ""product_name"": ""热卖美的 消毒柜""}",order_list,,,2026-01-25 02:16:12.508295
8702,230,device_230_3,1588,edit_profile,2025-12-16 08:42:47.615573,{},profile,,,2026-01-25 02:16:12.508295
8703,230,device_230_3,1588,view_category,2025-12-16 08:43:14.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8704,230,device_230_3,1588,logout,2025-12-16 08:42:57.615573,{},checkout,,,2026-01-25 02:16:12.508295
8705,230,device_230_3,1588,app_open,2025-12-16 08:44:23.615573,{},profile,,,2026-01-25 02:16:12.508295
8706,47,device_47_3,1589,use_coupon,2025-11-19 08:43:25.615573,{},messages,,,2026-01-25 02:16:12.508295
8707,47,device_47_3,1589,view_product,2025-11-19 08:43:41.615573,"{""product_id"": 86, ""product_name"": ""优衣库 内裤""}",order_detail,,,2026-01-25 02:16:12.508295
8708,47,device_47_3,1589,add_to_cart,2025-11-19 08:43:59.615573,"{""quantity"": 3, ""product_id"": 138}",settings,,,2026-01-25 02:16:12.508295
8709,47,device_47_3,1589,register,2025-11-19 08:43:55.615573,{},cart,,,2026-01-25 02:16:12.508295
8710,47,device_47_3,1589,view_post,2025-11-19 08:44:45.615573,{},cart,,,2026-01-25 02:16:12.508295
8711,47,device_47_3,1589,app_close,2025-11-19 08:44:10.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8712,47,device_47_3,1589,purchase,2025-11-19 08:43:55.615573,"{""amount"": 1396.41, ""order_id"": 45985}",order_list,,,2026-01-25 02:16:12.508295
8713,47,device_47_3,1589,remove_from_cart,2025-11-19 08:46:55.615573,{},messages,,,2026-01-25 02:16:12.508295
8714,321,device_321_3,1590,view_product,2025-11-12 13:50:20.615573,"{""product_id"": 158, ""product_name"": ""限定小米 电视""}",messages,,,2026-01-25 02:16:12.508295
8715,321,device_321_3,1590,search,2025-11-12 13:50:44.615573,"{""keyword"": ""护肤品""}",product_detail,,,2026-01-25 02:16:12.508295
8716,321,device_321_3,1590,add_favorite,2025-11-12 13:51:02.615573,{},order_list,,,2026-01-25 02:16:12.508295
8717,321,device_321_3,1590,search,2025-11-12 13:51:14.615573,"{""keyword"": ""护肤品""}",post_feed,,,2026-01-25 02:16:12.508295
8718,321,device_321_3,1590,follow_user,2025-11-12 13:51:16.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8719,321,device_321_3,1590,view_profile,2025-11-12 13:52:40.615573,{},messages,,,2026-01-25 02:16:12.508295
8720,252,device_252_3,1591,receive_push,2026-01-09 03:48:02.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8721,252,device_252_3,1591,share,2026-01-09 03:48:32.615573,{},messages,,,2026-01-25 02:16:12.508295
8722,252,device_252_3,1591,app_open,2026-01-09 03:48:18.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8723,252,device_252_3,1591,register,2026-01-09 03:48:32.615573,{},favorites,,,2026-01-25 02:16:12.508295
8724,252,device_252_3,1591,view_category,2026-01-09 03:49:26.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8725,341,device_341_1,1592,add_to_cart,2025-12-04 16:20:05.615573,"{""quantity"": 3, ""product_id"": 3}",search,,,2026-01-25 02:16:12.508295
8726,341,device_341_1,1592,like_post,2025-12-04 16:20:17.615573,{},order_list,,,2026-01-25 02:16:12.508295
8727,341,device_341_1,1592,share,2025-12-04 16:21:03.615573,{},messages,,,2026-01-25 02:16:12.508295
8728,341,device_341_1,1592,view_post,2025-12-04 16:20:35.615573,{},favorites,,,2026-01-25 02:16:12.508295
8729,341,device_341_1,1592,use_coupon,2025-12-04 16:21:25.615573,{},category,,,2026-01-25 02:16:12.508295
8730,213,device_213_3,1593,use_coupon,2026-01-05 06:33:44.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8731,213,device_213_3,1593,receive_push,2026-01-05 06:34:09.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8732,213,device_213_3,1593,follow_user,2026-01-05 06:34:12.615573,{},home,,,2026-01-25 02:16:12.508295
8733,213,device_213_3,1593,remove_from_cart,2026-01-05 06:34:41.615573,{},messages,,,2026-01-25 02:16:12.508295
8734,12,device_12_3,1594,view_profile,2025-11-18 18:09:08.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8735,12,device_12_3,1594,view_product,2025-11-18 18:09:37.615573,"{""product_id"": 195, ""product_name"": ""精选三星 智能手表""}",order_list,,,2026-01-25 02:16:12.508295
8736,12,device_12_3,1594,view_post,2025-11-18 18:09:58.615573,{},messages,,,2026-01-25 02:16:12.508295
8737,12,device_12_3,1594,view_profile,2025-11-18 18:09:41.615573,{},favorites,,,2026-01-25 02:16:12.508295
8738,12,device_12_3,1594,add_favorite,2025-11-18 18:10:48.615573,{},checkout,,,2026-01-25 02:16:12.508295
8739,12,device_12_3,1594,click_banner,2025-11-18 18:11:18.615573,{},messages,,,2026-01-25 02:16:12.508295
8740,24,device_24_2,1595,app_open,2025-12-29 02:57:03.615573,{},order_list,,,2026-01-25 02:16:12.508295
8741,24,device_24_2,1595,view_post,2025-12-29 02:57:31.615573,{},cart,,,2026-01-25 02:16:12.508295
8742,24,device_24_2,1595,edit_profile,2025-12-29 02:57:21.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8743,24,device_24_2,1595,begin_checkout,2025-12-29 02:58:18.615573,{},favorites,,,2026-01-25 02:16:12.508295
8744,24,device_24_2,1595,purchase,2025-12-29 02:57:27.615573,"{""amount"": 1313.21, ""order_id"": 44132}",cart,,,2026-01-25 02:16:12.508295
8745,24,device_24_2,1595,search,2025-12-29 02:58:03.615573,"{""keyword"": ""连衣裙""}",search,,,2026-01-25 02:16:12.508295
8746,223,device_223_1,1596,logout,2025-12-03 18:08:46.615573,{},home,,,2026-01-25 02:16:12.508295
8747,223,device_223_1,1596,app_open,2025-12-03 18:09:05.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8748,223,device_223_1,1596,comment_post,2025-12-03 18:09:44.615573,{},cart,,,2026-01-25 02:16:12.508295
8749,223,device_223_1,1596,view_home,2025-12-03 18:10:04.615573,{},profile,,,2026-01-25 02:16:12.508295
8750,223,device_223_1,1596,view_product,2025-12-03 18:09:58.615573,"{""product_id"": 102, ""product_name"": ""热卖耐克 拉力带""}",favorites,,,2026-01-25 02:16:12.508295
8751,223,device_223_1,1596,comment_post,2025-12-03 18:10:01.615573,{},favorites,,,2026-01-25 02:16:12.508295
8752,223,device_223_1,1596,receive_push,2025-12-03 18:10:40.615573,{},search,,,2026-01-25 02:16:12.508295
8753,223,device_223_1,1596,add_to_cart,2025-12-03 18:11:20.615573,"{""quantity"": 2, ""product_id"": 61}",order_list,,,2026-01-25 02:16:12.508295
8754,50,device_50_3,1597,login,2025-11-22 01:53:14.615573,{},search,,,2026-01-25 02:16:12.508295
8755,50,device_50_3,1597,edit_profile,2025-11-22 01:53:44.615573,{},checkout,,,2026-01-25 02:16:12.508295
8756,50,device_50_3,1597,app_open,2025-11-22 01:53:46.615573,{},favorites,,,2026-01-25 02:16:12.508295
8757,490,device_490_1,1598,view_product,2025-11-21 18:02:58.615573,"{""product_id"": 35, ""product_name"": ""经典苏泊尔 电热水壶""}",category,,,2026-01-25 02:16:12.508295
8758,490,device_490_1,1598,app_close,2025-11-21 18:03:13.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8759,490,device_490_1,1598,add_favorite,2025-11-21 18:03:38.615573,{},home,,,2026-01-25 02:16:12.508295
8760,490,device_490_1,1598,add_favorite,2025-11-21 18:03:34.615573,{},search,,,2026-01-25 02:16:12.508295
8761,490,device_490_1,1598,share,2025-11-21 18:04:06.615573,{},order_list,,,2026-01-25 02:16:12.508295
8762,490,device_490_1,1598,app_open,2025-11-21 18:04:23.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8763,490,device_490_1,1598,edit_profile,2025-11-21 18:03:34.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8764,490,device_490_1,1598,comment_post,2025-11-21 18:04:50.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8765,409,device_409_2,1599,receive_push,2025-12-11 06:56:08.615573,{},favorites,,,2026-01-25 02:16:12.508295
8766,409,device_409_2,1599,comment_post,2025-12-11 06:56:35.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8767,409,device_409_2,1599,app_close,2025-12-11 06:56:58.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8768,409,device_409_2,1599,add_to_cart,2025-12-11 06:57:35.615573,"{""quantity"": 1, ""product_id"": 59}",cart,,,2026-01-25 02:16:12.508295
8769,409,device_409_2,1599,follow_user,2025-12-11 06:57:56.615573,{},order_list,,,2026-01-25 02:16:12.508295
8770,271,device_271_3,1600,like_post,2025-11-03 17:25:10.615573,{},checkout,,,2026-01-25 02:16:12.508295
8771,271,device_271_3,1600,begin_checkout,2025-11-03 17:25:38.615573,{},messages,,,2026-01-25 02:16:12.508295
8772,271,device_271_3,1600,view_product,2025-11-03 17:25:54.615573,"{""product_id"": 75, ""product_name"": ""美的 垃圾袋""}",home,,,2026-01-25 02:16:12.508295
8773,381,device_381_3,1601,search,2026-01-10 07:45:56.615573,"{""keyword"": ""零食""}",checkout,,,2026-01-25 02:16:12.508295
8774,381,device_381_3,1601,view_product,2026-01-10 07:46:21.615573,"{""product_id"": 31, ""product_name"": ""德尔玛 纸巾""}",post_detail,,,2026-01-25 02:16:12.508295
8775,381,device_381_3,1601,view_post,2026-01-10 07:46:26.615573,{},post_feed,,,2026-01-25 02:16:12.508295
8776,381,device_381_3,1601,view_profile,2026-01-10 07:47:23.615573,{},checkout,,,2026-01-25 02:16:12.508295
8777,381,device_381_3,1601,logout,2026-01-10 07:46:28.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8778,118,device_118_2,1602,receive_push,2025-11-07 09:52:35.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8779,118,device_118_2,1602,edit_profile,2025-11-07 09:52:54.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8780,118,device_118_2,1602,click_push,2025-11-07 09:53:31.615573,{},category,,,2026-01-25 02:16:12.508295
8781,118,device_118_2,1602,comment_post,2025-11-07 09:52:53.615573,{},messages,,,2026-01-25 02:16:12.508295
8782,118,device_118_2,1602,view_category,2025-11-07 09:54:23.615573,{},category,,,2026-01-25 02:16:12.508295
8783,179,device_179_2,1603,like_post,2025-11-05 19:41:09.615573,{},order_list,,,2026-01-25 02:16:12.508295
8784,179,device_179_2,1603,logout,2025-11-05 19:41:26.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8785,179,device_179_2,1603,begin_checkout,2025-11-05 19:41:31.615573,{},home,,,2026-01-25 02:16:12.508295
8786,179,device_179_2,1603,purchase,2025-11-05 19:42:39.615573,"{""amount"": 987.43, ""order_id"": 43271}",product_detail,,,2026-01-25 02:16:12.508295
8787,179,device_179_2,1603,app_open,2025-11-05 19:42:41.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8788,179,device_179_2,1603,receive_push,2025-11-05 19:42:04.615573,{},profile,,,2026-01-25 02:16:12.508295
8789,179,device_179_2,1603,app_close,2025-11-05 19:42:09.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
8790,299,device_299_2,1604,add_favorite,2025-11-06 23:16:16.615573,{},cart,,,2026-01-25 02:16:12.508295
8791,299,device_299_2,1604,share,2025-11-06 23:16:41.615573,{},search,,,2026-01-25 02:16:12.508295
8792,299,device_299_2,1604,view_home,2025-11-06 23:16:48.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8793,141,device_141_2,1605,like_post,2026-01-22 06:44:15.615573,{},profile,,,2026-01-25 02:16:12.508295
8794,141,device_141_2,1605,login,2026-01-22 06:44:30.615573,{},messages,,,2026-01-25 02:16:12.508295
8795,141,device_141_2,1605,app_open,2026-01-22 06:44:37.615573,{},cart,,,2026-01-25 02:16:12.508295
8796,141,device_141_2,1605,view_product,2026-01-22 06:45:39.615573,"{""product_id"": 68, ""product_name"": ""耐克 拉力带""}",settings,,,2026-01-25 02:16:12.508295
8797,456,device_456_1,1606,purchase,2025-11-08 13:02:59.615573,"{""amount"": 972.4, ""order_id"": 42353}",post_detail,,,2026-01-25 02:16:12.508295
8798,456,device_456_1,1606,view_category,2025-11-08 13:03:17.615573,{},order_list,,,2026-01-25 02:16:12.508295
8799,456,device_456_1,1606,login,2025-11-08 13:03:17.615573,{},favorites,,,2026-01-25 02:16:12.508295
8800,456,device_456_1,1606,follow_user,2025-11-08 13:04:17.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8801,456,device_456_1,1606,view_category,2025-11-08 13:03:59.615573,{},cart,,,2026-01-25 02:16:12.508295
8802,456,device_456_1,1606,app_close,2025-11-08 13:05:14.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8803,456,device_456_1,1606,edit_profile,2025-11-08 13:04:29.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8804,456,device_456_1,1606,search,2025-11-08 13:05:47.615573,"{""keyword"": ""零食""}",settings,,,2026-01-25 02:16:12.508295
8805,348,device_348_3,1607,receive_push,2025-12-30 09:14:20.615573,{},order_list,,,2026-01-25 02:16:12.508295
8806,348,device_348_3,1607,view_category,2025-12-30 09:14:26.615573,{},order_detail,,,2026-01-25 02:16:12.508295
8807,348,device_348_3,1607,app_open,2025-12-30 09:14:34.615573,{},checkout,,,2026-01-25 02:16:12.508295
8808,348,device_348_3,1607,logout,2025-12-30 09:15:50.615573,{},settings,,,2026-01-25 02:16:12.508295
8809,348,device_348_3,1607,like_post,2025-12-30 09:15:28.615573,{},post_detail,,,2026-01-25 02:16:12.508295
8810,348,device_348_3,1607,search,2025-12-30 09:16:05.615573,"{""keyword"": ""连衣裙""}",cart,,,2026-01-25 02:16:12.508295
8811,348,device_348_3,1607,logout,2025-12-30 09:14:50.615573,{},search,,,2026-01-25 02:16:12.508295
8812,348,device_348_3,1607,use_coupon,2025-12-30 09:16:26.615573,{},checkout,,,2026-01-25 02:16:12.508295
8813,332,device_332_2,1608,view_home,2025-11-29 10:52:38.615573,{},settings,,,2026-01-25 02:16:12.508295
8814,332,device_332_2,1608,app_close,2025-11-29 10:52:55.615573,{},favorites,,,2026-01-25 02:16:12.508295
8815,332,device_332_2,1608,view_profile,2025-11-29 10:53:12.615573,{},search,,,2026-01-25 02:16:12.508295
8816,332,device_332_2,1608,receive_push,2025-11-29 10:52:53.615573,{},product_detail,,,2026-01-25 02:16:12.508295
8817,332,device_332_2,1608,follow_user,2025-11-29 10:53:34.615573,{},search,,,2026-01-25 02:16:12.508295
8818,33,device_33_1,1609,app_close,2025-11-11 02:16:59.615573,{},settings,,,2026-01-25 02:16:12.508295
