page_view_id,user_id,session_id,page_name,page_url,referrer,duration_seconds,scroll_depth_pct,view_time,created_at
14517,482,2404,settings,,,6,33,2025-11-20 14:00:02.615573,2026-01-25 02:16:11.74548
14518,482,2404,post_feed,,,49,54,2025-11-20 14:00:57.615573,2026-01-25 02:16:11.74548
14519,177,2405,cart,,,19,59,2026-01-10 02:04:55.615573,2026-01-25 02:16:11.74548
14520,177,2405,profile,,,39,60,2026-01-10 02:05:51.615573,2026-01-25 02:16:11.74548
14521,177,2405,favorites,,,94,45,2026-01-10 02:06:11.615573,2026-01-25 02:16:11.74548
14522,177,2405,product_detail,,,6,59,2026-01-10 02:06:46.615573,2026-01-25 02:16:11.74548
14523,177,2405,order_list,,,6,23,2026-01-10 02:07:43.615573,2026-01-25 02:16:11.74548
14524,177,2405,order_detail,,,58,91,2026-01-10 02:07:15.615573,2026-01-25 02:16:11.74548
14525,370,2406,order_detail,,,52,70,2025-12-12 10:34:23.615573,2026-01-25 02:16:11.74548
14526,370,2406,search,,,120,78,2025-12-12 10:34:54.615573,2026-01-25 02:16:11.74548
14527,370,2406,order_list,,,77,68,2025-12-12 10:35:29.615573,2026-01-25 02:16:11.74548
14528,370,2406,order_list,,,90,37,2025-12-12 10:35:23.615573,2026-01-25 02:16:11.74548
14529,370,2406,post_detail,,,70,21,2025-12-12 10:36:19.615573,2026-01-25 02:16:11.74548
14530,370,2406,order_detail,,,68,40,2025-12-12 10:37:43.615573,2026-01-25 02:16:11.74548
14531,370,2406,favorites,,,30,62,2025-12-12 10:35:41.615573,2026-01-25 02:16:11.74548
14532,370,2406,profile,,,17,50,2025-12-12 10:39:38.615573,2026-01-25 02:16:11.74548
14533,260,2407,category,,,93,86,2025-11-16 23:14:01.615573,2026-01-25 02:16:11.74548
14534,260,2407,post_detail,,,102,51,2025-11-16 23:14:14.615573,2026-01-25 02:16:11.74548
14535,189,2408,post_feed,,,81,83,2025-11-23 15:01:03.615573,2026-01-25 02:16:11.74548
14536,189,2408,category,,,28,78,2025-11-23 15:01:54.615573,2026-01-25 02:16:11.74548
14537,189,2408,home,,,118,86,2025-11-23 15:02:51.615573,2026-01-25 02:16:11.74548
14538,1,2409,order_detail,,,18,22,2025-11-19 13:34:07.615573,2026-01-25 02:16:11.74548
14539,1,2409,coupon_center,,,29,54,2025-11-19 13:35:04.615573,2026-01-25 02:16:11.74548
14540,1,2409,cart,,,19,91,2025-11-19 13:34:47.615573,2026-01-25 02:16:11.74548
14541,1,2409,search,,,63,42,2025-11-19 13:35:22.615573,2026-01-25 02:16:11.74548
14542,1,2409,favorites,,,11,81,2025-11-19 13:34:47.615573,2026-01-25 02:16:11.74548
14543,1,2409,profile,,,58,26,2025-11-19 13:35:02.615573,2026-01-25 02:16:11.74548
14544,1,2409,messages,,,86,37,2025-11-19 13:39:31.615573,2026-01-25 02:16:11.74548
14545,1,2409,home,,,27,54,2025-11-19 13:37:09.615573,2026-01-25 02:16:11.74548
14546,1,2409,search,,,91,37,2025-11-19 13:36:55.615573,2026-01-25 02:16:11.74548
14547,1,2409,messages,,,11,39,2025-11-19 13:38:01.615573,2026-01-25 02:16:11.74548
14548,258,2410,post_detail,,,86,90,2026-01-12 00:16:58.615573,2026-01-25 02:16:11.74548
14549,258,2410,post_feed,,,99,61,2026-01-12 00:17:13.615573,2026-01-25 02:16:11.74548
14550,258,2410,home,,,88,100,2026-01-12 00:18:08.615573,2026-01-25 02:16:11.74548
14551,258,2410,search,,,9,88,2026-01-12 00:17:46.615573,2026-01-25 02:16:11.74548
14552,258,2410,messages,,,37,65,2026-01-12 00:18:02.615573,2026-01-25 02:16:11.74548
14553,396,2411,category,,,25,34,2025-10-28 09:12:50.615573,2026-01-25 02:16:11.74548
14554,396,2411,category,,,23,93,2025-10-28 09:13:42.615573,2026-01-25 02:16:11.74548
14555,396,2411,order_detail,,,72,97,2025-10-28 09:14:36.615573,2026-01-25 02:16:11.74548
14556,325,2412,post_detail,,,107,60,2025-12-12 19:48:57.615573,2026-01-25 02:16:11.74548
14557,325,2412,settings,,,76,80,2025-12-12 19:49:31.615573,2026-01-25 02:16:11.74548
14558,325,2412,post_detail,,,61,44,2025-12-12 19:50:29.615573,2026-01-25 02:16:11.74548
14559,325,2412,cart,,,44,60,2025-12-12 19:51:06.615573,2026-01-25 02:16:11.74548
14560,325,2412,category,,,100,83,2025-12-12 19:51:09.615573,2026-01-25 02:16:11.74548
14561,325,2412,cart,,,70,54,2025-12-12 19:51:12.615573,2026-01-25 02:16:11.74548
14562,325,2412,post_detail,,,58,90,2025-12-12 19:52:33.615573,2026-01-25 02:16:11.74548
14563,432,2413,profile,,,110,45,2025-11-01 04:06:52.615573,2026-01-25 02:16:11.74548
14564,432,2413,checkout,,,73,65,2025-11-01 04:07:52.615573,2026-01-25 02:16:11.74548
14565,432,2413,home,,,73,98,2025-11-01 04:07:40.615573,2026-01-25 02:16:11.74548
14566,432,2413,coupon_center,,,82,21,2025-11-01 04:08:37.615573,2026-01-25 02:16:11.74548
14567,432,2413,category,,,97,26,2025-11-01 04:08:44.615573,2026-01-25 02:16:11.74548
14568,432,2413,settings,,,73,71,2025-11-01 04:10:52.615573,2026-01-25 02:16:11.74548
14569,432,2413,profile,,,90,90,2025-11-01 04:10:28.615573,2026-01-25 02:16:11.74548
14570,432,2413,search,,,119,69,2025-11-01 04:13:31.615573,2026-01-25 02:16:11.74548
14571,432,2413,profile,,,8,85,2025-11-01 04:14:12.615573,2026-01-25 02:16:11.74548
14572,432,2413,home,,,64,57,2025-11-01 04:11:58.615573,2026-01-25 02:16:11.74548
14573,33,2414,category,,,111,76,2025-11-15 18:43:45.615573,2026-01-25 02:16:11.74548
14574,33,2414,home,,,20,99,2025-11-15 18:44:11.615573,2026-01-25 02:16:11.74548
14575,33,2414,post_detail,,,7,91,2025-11-15 18:44:27.615573,2026-01-25 02:16:11.74548
14576,33,2414,order_detail,,,67,42,2025-11-15 18:45:54.615573,2026-01-25 02:16:11.74548
14577,33,2414,favorites,,,100,41,2025-11-15 18:47:17.615573,2026-01-25 02:16:11.74548
14578,283,2415,search,,,115,30,2025-12-05 06:15:15.615573,2026-01-25 02:16:11.74548
14579,283,2415,favorites,,,49,24,2025-12-05 06:15:29.615573,2026-01-25 02:16:11.74548
14580,283,2415,favorites,,,72,60,2025-12-05 06:16:09.615573,2026-01-25 02:16:11.74548
14581,283,2415,profile,,,38,53,2025-12-05 06:16:27.615573,2026-01-25 02:16:11.74548
14582,158,2416,coupon_center,,,29,66,2026-01-23 02:50:58.615573,2026-01-25 02:16:11.74548
14583,158,2416,coupon_center,,,39,68,2026-01-23 02:51:25.615573,2026-01-25 02:16:11.74548
14584,158,2416,order_list,,,113,53,2026-01-23 02:52:40.615573,2026-01-25 02:16:11.74548
14585,158,2416,cart,,,63,58,2026-01-23 02:53:10.615573,2026-01-25 02:16:11.74548
14586,103,2417,settings,,,117,43,2025-11-12 08:24:50.615573,2026-01-25 02:16:11.74548
14587,103,2417,home,,,45,34,2025-11-12 08:25:45.615573,2026-01-25 02:16:11.74548
14588,103,2417,home,,,61,93,2025-11-12 08:25:48.615573,2026-01-25 02:16:11.74548
14589,103,2417,coupon_center,,,27,63,2025-11-12 08:27:29.615573,2026-01-25 02:16:11.74548
14590,103,2417,post_feed,,,115,53,2025-11-12 08:26:42.615573,2026-01-25 02:16:11.74548
14591,103,2417,order_list,,,81,71,2025-11-12 08:27:20.615573,2026-01-25 02:16:11.74548
14592,103,2417,post_detail,,,16,72,2025-11-12 08:26:02.615573,2026-01-25 02:16:11.74548
14593,103,2417,settings,,,84,58,2025-11-12 08:29:09.615573,2026-01-25 02:16:11.74548
14594,24,2418,post_feed,,,101,24,2025-11-24 06:14:29.615573,2026-01-25 02:16:11.74548
14595,24,2418,order_detail,,,75,57,2025-11-24 06:14:56.615573,2026-01-25 02:16:11.74548
14596,24,2418,category,,,41,68,2025-11-24 06:15:43.615573,2026-01-25 02:16:11.74548
14597,24,2418,cart,,,5,29,2025-11-24 06:16:44.615573,2026-01-25 02:16:11.74548
14598,24,2418,order_detail,,,69,55,2025-11-24 06:17:57.615573,2026-01-25 02:16:11.74548
14599,24,2418,messages,,,22,23,2025-11-24 06:17:39.615573,2026-01-25 02:16:11.74548
14600,24,2418,messages,,,60,79,2025-11-24 06:19:47.615573,2026-01-25 02:16:11.74548
14601,24,2418,checkout,,,53,32,2025-11-24 06:17:17.615573,2026-01-25 02:16:11.74548
14602,1,2419,cart,,,85,63,2025-12-25 22:47:02.615573,2026-01-25 02:16:11.74548
14603,1,2419,messages,,,10,79,2025-12-25 22:47:32.615573,2026-01-25 02:16:11.74548
14604,1,2419,messages,,,84,52,2025-12-25 22:48:02.615573,2026-01-25 02:16:11.74548
14605,1,2419,category,,,103,54,2025-12-25 22:49:20.615573,2026-01-25 02:16:11.74548
14606,1,2419,profile,,,34,86,2025-12-25 22:50:22.615573,2026-01-25 02:16:11.74548
14607,224,2420,messages,,,51,94,2025-12-01 15:46:51.615573,2026-01-25 02:16:11.74548
14608,224,2420,post_detail,,,66,73,2025-12-01 15:47:11.615573,2026-01-25 02:16:11.74548
14609,224,2420,checkout,,,91,38,2025-12-01 15:48:09.615573,2026-01-25 02:16:11.74548
14610,333,2421,order_detail,,,89,26,2025-12-24 03:19:19.615573,2026-01-25 02:16:11.74548
14611,333,2421,order_list,,,22,99,2025-12-24 03:19:57.615573,2026-01-25 02:16:11.74548
14612,333,2421,messages,,,24,76,2025-12-24 03:20:57.615573,2026-01-25 02:16:11.74548
14613,333,2421,order_detail,,,111,89,2025-12-24 03:19:52.615573,2026-01-25 02:16:11.74548
14614,333,2421,post_feed,,,11,23,2025-12-24 03:21:19.615573,2026-01-25 02:16:11.74548
14615,333,2421,home,,,34,79,2025-12-24 03:23:14.615573,2026-01-25 02:16:11.74548
14616,333,2421,post_detail,,,43,78,2025-12-24 03:24:01.615573,2026-01-25 02:16:11.74548
14617,333,2421,settings,,,20,80,2025-12-24 03:25:09.615573,2026-01-25 02:16:11.74548
14618,307,2422,checkout,,,59,48,2025-12-20 12:34:25.615573,2026-01-25 02:16:11.74548
14619,307,2422,order_list,,,114,69,2025-12-20 12:34:53.615573,2026-01-25 02:16:11.74548
14620,307,2422,order_list,,,31,97,2025-12-20 12:35:07.615573,2026-01-25 02:16:11.74548
14621,307,2422,cart,,,93,79,2025-12-20 12:35:16.615573,2026-01-25 02:16:11.74548
14622,307,2422,product_detail,,,22,54,2025-12-20 12:37:45.615573,2026-01-25 02:16:11.74548
14623,307,2422,search,,,8,87,2025-12-20 12:39:15.615573,2026-01-25 02:16:11.74548
14624,307,2422,home,,,68,52,2025-12-20 12:36:37.615573,2026-01-25 02:16:11.74548
14625,307,2422,post_feed,,,76,56,2025-12-20 12:36:10.615573,2026-01-25 02:16:11.74548
14626,307,2422,order_list,,,68,53,2025-12-20 12:37:29.615573,2026-01-25 02:16:11.74548
14627,259,2423,checkout,,,119,78,2025-10-31 03:18:35.615573,2026-01-25 02:16:11.74548
14628,259,2423,settings,,,35,58,2025-10-31 03:18:45.615573,2026-01-25 02:16:11.74548
14629,259,2423,settings,,,23,22,2025-10-31 03:19:07.615573,2026-01-25 02:16:11.74548
14630,23,2424,favorites,,,55,84,2025-11-22 19:14:49.615573,2026-01-25 02:16:11.74548
14631,23,2424,order_list,,,75,51,2025-11-22 19:15:28.615573,2026-01-25 02:16:11.74548
14632,23,2424,post_detail,,,67,44,2025-11-22 19:16:39.615573,2026-01-25 02:16:11.74548
14633,23,2424,category,,,61,38,2025-11-22 19:16:28.615573,2026-01-25 02:16:11.74548
14634,23,2424,home,,,104,98,2025-11-22 19:18:45.615573,2026-01-25 02:16:11.74548
14635,23,2424,profile,,,17,51,2025-11-22 19:18:29.615573,2026-01-25 02:16:11.74548
14636,23,2424,product_detail,,,108,62,2025-11-22 19:18:43.615573,2026-01-25 02:16:11.74548
14637,23,2424,category,,,53,51,2025-11-22 19:18:40.615573,2026-01-25 02:16:11.74548
14638,23,2424,favorites,,,7,79,2025-11-22 19:18:01.615573,2026-01-25 02:16:11.74548
14639,23,2424,product_detail,,,56,82,2025-11-22 19:16:37.615573,2026-01-25 02:16:11.74548
14640,380,2425,profile,,,37,31,2025-11-26 22:08:37.615573,2026-01-25 02:16:11.74548
14641,380,2425,checkout,,,86,36,2025-11-26 22:08:49.615573,2026-01-25 02:16:11.74548
14642,380,2425,order_detail,,,67,68,2025-11-26 22:10:15.615573,2026-01-25 02:16:11.74548
14643,380,2425,product_detail,,,80,87,2025-11-26 22:10:07.615573,2026-01-25 02:16:11.74548
14644,425,2426,category,,,83,50,2026-01-23 01:44:45.615573,2026-01-25 02:16:11.74548
14645,425,2426,settings,,,56,90,2026-01-23 01:45:01.615573,2026-01-25 02:16:11.74548
14646,425,2426,search,,,10,31,2026-01-23 01:45:59.615573,2026-01-25 02:16:11.74548
14647,425,2426,checkout,,,108,94,2026-01-23 01:46:15.615573,2026-01-25 02:16:11.74548
14648,425,2426,home,,,94,71,2026-01-23 01:47:13.615573,2026-01-25 02:16:11.74548
14649,425,2426,product_detail,,,59,22,2026-01-23 01:49:30.615573,2026-01-25 02:16:11.74548
14650,425,2426,profile,,,34,38,2026-01-23 01:50:27.615573,2026-01-25 02:16:11.74548
14651,446,2427,settings,,,41,43,2025-10-27 21:18:56.615573,2026-01-25 02:16:11.74548
14652,446,2427,profile,,,18,39,2025-10-27 21:19:18.615573,2026-01-25 02:16:11.74548
14653,446,2427,coupon_center,,,90,79,2025-10-27 21:20:54.615573,2026-01-25 02:16:11.74548
14654,446,2427,favorites,,,24,72,2025-10-27 21:20:41.615573,2026-01-25 02:16:11.74548
14655,446,2427,messages,,,112,44,2025-10-27 21:22:08.615573,2026-01-25 02:16:11.74548
14656,446,2427,messages,,,13,82,2025-10-27 21:22:06.615573,2026-01-25 02:16:11.74548
14657,446,2427,messages,,,116,94,2025-10-27 21:23:44.615573,2026-01-25 02:16:11.74548
14658,373,2428,post_detail,,,54,82,2025-10-31 09:07:31.615573,2026-01-25 02:16:11.74548
14659,373,2428,cart,,,59,99,2025-10-31 09:08:18.615573,2026-01-25 02:16:11.74548
14660,373,2428,order_list,,,19,94,2025-10-31 09:09:21.615573,2026-01-25 02:16:11.74548
14661,373,2428,order_list,,,104,60,2025-10-31 09:09:43.615573,2026-01-25 02:16:11.74548
14662,373,2428,settings,,,110,21,2025-10-31 09:08:19.615573,2026-01-25 02:16:11.74548
14663,373,2428,post_feed,,,42,71,2025-10-31 09:09:51.615573,2026-01-25 02:16:11.74548
14664,373,2428,settings,,,16,39,2025-10-31 09:13:13.615573,2026-01-25 02:16:11.74548
14665,373,2428,coupon_center,,,99,60,2025-10-31 09:13:56.615573,2026-01-25 02:16:11.74548
14666,499,2429,coupon_center,,,56,31,2025-12-03 20:54:46.615573,2026-01-25 02:16:11.74548
14667,499,2429,category,,,95,44,2025-12-03 20:55:31.615573,2026-01-25 02:16:11.74548
14668,499,2429,messages,,,88,48,2025-12-03 20:56:20.615573,2026-01-25 02:16:11.74548
14669,499,2429,coupon_center,,,50,61,2025-12-03 20:56:31.615573,2026-01-25 02:16:11.74548
14670,499,2429,checkout,,,74,98,2025-12-03 20:56:14.615573,2026-01-25 02:16:11.74548
14671,499,2429,post_detail,,,66,93,2025-12-03 20:59:46.615573,2026-01-25 02:16:11.74548
14672,499,2429,profile,,,67,62,2025-12-03 20:59:52.615573,2026-01-25 02:16:11.74548
14673,449,2430,order_detail,,,98,98,2025-12-10 01:40:45.615573,2026-01-25 02:16:11.74548
14674,449,2430,settings,,,78,76,2025-12-10 01:41:25.615573,2026-01-25 02:16:11.74548
14675,449,2430,post_feed,,,107,34,2025-12-10 01:42:11.615573,2026-01-25 02:16:11.74548
14676,73,2431,cart,,,80,24,2026-01-02 19:50:17.615573,2026-01-25 02:16:11.74548
14677,73,2431,product_detail,,,64,61,2026-01-02 19:50:36.615573,2026-01-25 02:16:11.74548
14678,73,2431,order_detail,,,92,56,2026-01-02 19:51:33.615573,2026-01-25 02:16:11.74548
14679,73,2431,post_detail,,,80,58,2026-01-02 19:50:59.615573,2026-01-25 02:16:11.74548
14680,435,2432,messages,,,13,60,2026-01-08 23:42:39.615573,2026-01-25 02:16:11.74548
14681,435,2432,coupon_center,,,64,25,2026-01-08 23:43:00.615573,2026-01-25 02:16:11.74548
14682,435,2432,profile,,,82,89,2026-01-08 23:44:15.615573,2026-01-25 02:16:11.74548
14683,435,2432,order_list,,,16,37,2026-01-08 23:44:51.615573,2026-01-25 02:16:11.74548
14684,435,2432,order_detail,,,104,31,2026-01-08 23:44:35.615573,2026-01-25 02:16:11.74548
14685,465,2433,category,,,19,83,2025-11-26 05:46:37.615573,2026-01-25 02:16:11.74548
14686,465,2433,coupon_center,,,28,51,2025-11-26 05:47:28.615573,2026-01-25 02:16:11.74548
14687,465,2433,product_detail,,,19,60,2025-11-26 05:47:57.615573,2026-01-25 02:16:11.74548
14688,465,2433,messages,,,82,77,2025-11-26 05:47:25.615573,2026-01-25 02:16:11.74548
14689,296,2434,settings,,,97,25,2025-11-09 23:43:19.615573,2026-01-25 02:16:11.74548
14690,296,2434,post_detail,,,95,31,2025-11-09 23:44:12.615573,2026-01-25 02:16:11.74548
14691,423,2435,post_feed,,,43,25,2025-11-04 21:24:40.615573,2026-01-25 02:16:11.74548
14692,423,2435,checkout,,,113,43,2025-11-04 21:25:33.615573,2026-01-25 02:16:11.74548
14693,423,2435,settings,,,46,74,2025-11-04 21:25:32.615573,2026-01-25 02:16:11.74548
14694,423,2435,post_detail,,,61,44,2025-11-04 21:26:04.615573,2026-01-25 02:16:11.74548
14695,62,2436,coupon_center,,,98,24,2025-11-03 22:43:38.615573,2026-01-25 02:16:11.74548
14696,62,2436,checkout,,,80,97,2025-11-03 22:43:54.615573,2026-01-25 02:16:11.74548
14697,62,2436,coupon_center,,,5,49,2025-11-03 22:45:30.615573,2026-01-25 02:16:11.74548
14698,62,2436,home,,,16,48,2025-11-03 22:44:56.615573,2026-01-25 02:16:11.74548
14699,143,2437,settings,,,80,38,2025-11-01 01:18:03.615573,2026-01-25 02:16:11.74548
14700,143,2437,order_list,,,66,80,2025-11-01 01:18:40.615573,2026-01-25 02:16:11.74548
14701,143,2437,settings,,,109,87,2025-11-01 01:19:49.615573,2026-01-25 02:16:11.74548
14702,129,2438,order_list,,,114,51,2026-01-13 00:52:55.615573,2026-01-25 02:16:11.74548
14703,129,2438,order_list,,,97,47,2026-01-13 00:53:22.615573,2026-01-25 02:16:11.74548
14704,477,2439,profile,,,112,94,2025-11-05 00:26:09.615573,2026-01-25 02:16:11.74548
14705,477,2439,cart,,,80,33,2025-11-05 00:26:19.615573,2026-01-25 02:16:11.74548
14706,477,2439,checkout,,,80,22,2025-11-05 00:26:51.615573,2026-01-25 02:16:11.74548
14707,477,2439,product_detail,,,25,80,2025-11-05 00:27:36.615573,2026-01-25 02:16:11.74548
14708,477,2439,cart,,,98,43,2025-11-05 00:29:41.615573,2026-01-25 02:16:11.74548
14709,477,2439,checkout,,,80,94,2025-11-05 00:31:04.615573,2026-01-25 02:16:11.74548
14710,347,2440,post_detail,,,74,38,2026-01-14 18:12:58.615573,2026-01-25 02:16:11.74548
14711,347,2440,checkout,,,90,53,2026-01-14 18:13:47.615573,2026-01-25 02:16:11.74548
14712,347,2440,messages,,,115,36,2026-01-14 18:14:32.615573,2026-01-25 02:16:11.74548
14713,347,2440,product_detail,,,86,48,2026-01-14 18:14:31.615573,2026-01-25 02:16:11.74548
14714,347,2440,checkout,,,71,97,2026-01-14 18:14:18.615573,2026-01-25 02:16:11.74548
14715,60,2441,cart,,,83,82,2025-11-23 03:06:41.615573,2026-01-25 02:16:11.74548
14716,60,2441,search,,,31,53,2025-11-23 03:07:27.615573,2026-01-25 02:16:11.74548
14717,308,2442,settings,,,39,87,2025-11-18 19:27:42.615573,2026-01-25 02:16:11.74548
14718,308,2442,order_list,,,105,83,2025-11-18 19:28:30.615573,2026-01-25 02:16:11.74548
14719,308,2442,home,,,30,56,2025-11-18 19:29:22.615573,2026-01-25 02:16:11.74548
14720,308,2442,post_feed,,,72,23,2025-11-18 19:28:30.615573,2026-01-25 02:16:11.74548
14721,308,2442,category,,,28,38,2025-11-18 19:30:42.615573,2026-01-25 02:16:11.74548
14722,308,2442,favorites,,,9,38,2025-11-18 19:31:37.615573,2026-01-25 02:16:11.74548
14723,176,2443,order_list,,,68,73,2025-12-30 00:18:56.615573,2026-01-25 02:16:11.74548
14724,176,2443,profile,,,29,50,2025-12-30 00:19:17.615573,2026-01-25 02:16:11.74548
14725,176,2443,post_feed,,,37,42,2025-12-30 00:19:48.615573,2026-01-25 02:16:11.74548
14726,176,2443,checkout,,,83,24,2025-12-30 00:19:50.615573,2026-01-25 02:16:11.74548
14727,176,2443,order_detail,,,30,59,2025-12-30 00:20:56.615573,2026-01-25 02:16:11.74548
14728,176,2443,post_detail,,,5,92,2025-12-30 00:21:46.615573,2026-01-25 02:16:11.74548
14729,176,2443,product_detail,,,50,86,2025-12-30 00:24:56.615573,2026-01-25 02:16:11.74548
14730,475,2444,order_detail,,,52,63,2025-11-06 10:06:36.615573,2026-01-25 02:16:11.74548
14731,475,2444,order_list,,,107,69,2025-11-06 10:06:53.615573,2026-01-25 02:16:11.74548
14732,475,2444,category,,,113,23,2025-11-06 10:07:02.615573,2026-01-25 02:16:11.74548
14733,475,2444,order_list,,,32,21,2025-11-06 10:08:33.615573,2026-01-25 02:16:11.74548
14734,475,2444,post_feed,,,57,73,2025-11-06 10:07:16.615573,2026-01-25 02:16:11.74548
14735,475,2444,order_list,,,70,73,2025-11-06 10:10:01.615573,2026-01-25 02:16:11.74548
14736,445,2445,messages,,,34,61,2026-01-11 02:44:15.615573,2026-01-25 02:16:11.74548
14737,445,2445,post_detail,,,51,41,2026-01-11 02:45:04.615573,2026-01-25 02:16:11.74548
14738,445,2445,cart,,,14,66,2026-01-11 02:46:13.615573,2026-01-25 02:16:11.74548
14739,445,2445,profile,,,119,96,2026-01-11 02:44:48.615573,2026-01-25 02:16:11.74548
14740,445,2445,order_detail,,,18,38,2026-01-11 02:46:07.615573,2026-01-25 02:16:11.74548
14741,445,2445,cart,,,93,48,2026-01-11 02:46:20.615573,2026-01-25 02:16:11.74548
14742,445,2445,checkout,,,92,28,2026-01-11 02:46:33.615573,2026-01-25 02:16:11.74548
14743,468,2446,product_detail,,,89,27,2025-11-17 08:00:41.615573,2026-01-25 02:16:11.74548
14744,468,2446,category,,,51,83,2025-11-17 08:01:27.615573,2026-01-25 02:16:11.74548
14745,468,2446,post_detail,,,111,56,2025-11-17 08:01:33.615573,2026-01-25 02:16:11.74548
14746,468,2446,cart,,,33,68,2025-11-17 08:01:56.615573,2026-01-25 02:16:11.74548
14747,468,2446,post_detail,,,58,52,2025-11-17 08:01:33.615573,2026-01-25 02:16:11.74548
14748,468,2446,category,,,95,80,2025-11-17 08:03:21.615573,2026-01-25 02:16:11.74548
14749,468,2446,order_detail,,,16,78,2025-11-17 08:02:47.615573,2026-01-25 02:16:11.74548
14750,468,2446,post_feed,,,9,72,2025-11-17 08:06:17.615573,2026-01-25 02:16:11.74548
14751,468,2446,product_detail,,,65,99,2025-11-17 08:08:41.615573,2026-01-25 02:16:11.74548
14752,34,2447,product_detail,,,44,59,2025-12-09 16:32:58.615573,2026-01-25 02:16:11.74548
14753,34,2447,order_list,,,88,39,2025-12-09 16:33:09.615573,2026-01-25 02:16:11.74548
14754,34,2447,favorites,,,20,79,2025-12-09 16:34:42.615573,2026-01-25 02:16:11.74548
14755,34,2447,home,,,89,53,2025-12-09 16:34:01.615573,2026-01-25 02:16:11.74548
14756,57,2448,home,,,12,61,2026-01-14 06:17:11.615573,2026-01-25 02:16:11.74548
14757,57,2448,category,,,90,51,2026-01-14 06:17:42.615573,2026-01-25 02:16:11.74548
14758,57,2448,category,,,10,41,2026-01-14 06:18:33.615573,2026-01-25 02:16:11.74548
14759,57,2448,order_list,,,82,73,2026-01-14 06:19:29.615573,2026-01-25 02:16:11.74548
14760,57,2448,post_detail,,,73,46,2026-01-14 06:20:07.615573,2026-01-25 02:16:11.74548
14761,57,2448,settings,,,68,98,2026-01-14 06:22:11.615573,2026-01-25 02:16:11.74548
14762,57,2448,order_detail,,,16,95,2026-01-14 06:19:17.615573,2026-01-25 02:16:11.74548
14763,11,2449,checkout,,,39,36,2026-01-03 11:44:14.615573,2026-01-25 02:16:11.74548
14764,11,2449,settings,,,82,77,2026-01-03 11:44:59.615573,2026-01-25 02:16:11.74548
14765,11,2449,order_list,,,8,25,2026-01-03 11:46:10.615573,2026-01-25 02:16:11.74548
14766,354,2450,order_detail,,,53,66,2026-01-11 12:56:30.615573,2026-01-25 02:16:11.74548
14767,354,2450,settings,,,18,90,2026-01-11 12:57:30.615573,2026-01-25 02:16:11.74548
14768,478,2451,post_detail,,,41,65,2025-12-16 13:02:15.615573,2026-01-25 02:16:11.74548
14769,478,2451,order_list,,,57,69,2025-12-16 13:02:34.615573,2026-01-25 02:16:11.74548
14770,478,2451,home,,,78,38,2025-12-16 13:04:09.615573,2026-01-25 02:16:11.74548
14771,478,2451,home,,,77,54,2025-12-16 13:03:54.615573,2026-01-25 02:16:11.74548
14772,478,2451,post_feed,,,10,46,2025-12-16 13:05:11.615573,2026-01-25 02:16:11.74548
14773,478,2451,search,,,65,72,2025-12-16 13:03:20.615573,2026-01-25 02:16:11.74548
14774,118,2452,favorites,,,56,85,2026-01-07 16:32:39.615573,2026-01-25 02:16:11.74548
14775,118,2452,coupon_center,,,44,74,2026-01-07 16:33:29.615573,2026-01-25 02:16:11.74548
14776,118,2452,favorites,,,102,47,2026-01-07 16:34:07.615573,2026-01-25 02:16:11.74548
14777,118,2452,settings,,,53,95,2026-01-07 16:35:15.615573,2026-01-25 02:16:11.74548
14778,118,2452,cart,,,65,86,2026-01-07 16:35:39.615573,2026-01-25 02:16:11.74548
14779,118,2452,order_list,,,100,24,2026-01-07 16:36:24.615573,2026-01-25 02:16:11.74548
14780,118,2452,product_detail,,,108,82,2026-01-07 16:37:03.615573,2026-01-25 02:16:11.74548
14781,192,2453,category,,,94,49,2025-11-14 19:07:44.615573,2026-01-25 02:16:11.74548
14782,192,2453,profile,,,48,53,2025-11-14 19:08:08.615573,2026-01-25 02:16:11.74548
14783,192,2453,settings,,,38,59,2025-11-14 19:09:02.615573,2026-01-25 02:16:11.74548
14784,192,2453,post_feed,,,43,58,2025-11-14 19:09:23.615573,2026-01-25 02:16:11.74548
14785,192,2453,product_detail,,,53,75,2025-11-14 19:10:00.615573,2026-01-25 02:16:11.74548
14786,192,2453,home,,,109,51,2025-11-14 19:10:34.615573,2026-01-25 02:16:11.74548
14787,192,2453,post_detail,,,102,62,2025-11-14 19:11:32.615573,2026-01-25 02:16:11.74548
14788,147,2454,home,,,69,62,2025-10-28 11:53:15.615573,2026-01-25 02:16:11.74548
14789,147,2454,category,,,11,24,2025-10-28 11:53:43.615573,2026-01-25 02:16:11.74548
14790,147,2454,search,,,70,86,2025-10-28 11:54:33.615573,2026-01-25 02:16:11.74548
14791,147,2454,post_feed,,,93,31,2025-10-28 11:55:36.615573,2026-01-25 02:16:11.74548
14792,147,2454,category,,,19,42,2025-10-28 11:57:11.615573,2026-01-25 02:16:11.74548
14793,413,2455,order_list,,,29,69,2025-12-08 08:36:50.615573,2026-01-25 02:16:11.74548
14794,413,2455,settings,,,114,57,2025-12-08 08:37:32.615573,2026-01-25 02:16:11.74548
14795,413,2455,order_detail,,,117,76,2025-12-08 08:38:26.615573,2026-01-25 02:16:11.74548
14796,413,2455,checkout,,,57,21,2025-12-08 08:38:23.615573,2026-01-25 02:16:11.74548
