payment_id,payment_no,order_id,user_id,amount,payment_method,payment_channel,status,transaction_id,paid_at,failure_reason,refund_amount,refunded_at,created_at
501030552300,PAY501030552300,208766272758,266,5478.68,alipay,,success,33b9cd19-da9c-48c1-bccf-7b9f5172894e,2025-10-28 11:06:58.499656,,0.00,,2025-10-28 11:06:58.499656
314531127183,PAY314531127183,261390955597,177,1912.06,wechat,,success,20fbdef3-e1a7-450f-8c81-f85ed91b4913,2025-11-17 08:53:28.499656,,0.00,,2025-11-17 08:53:28.499656
936796900492,PAY936796900492,957519426373,80,20229.25,wechat,,success,02e032c8-74cd-4fe8-b3a9-8cb851cf7b80,2026-01-21 21:43:03.499656,,0.00,,2026-01-21 21:43:03.499656
982494283701,PAY982494283701,340406099574,185,4272.09,alipay,,success,34cfdaac-13e1-4659-8b93-54ee5185f602,2025-12-10 06:34:25.499656,,0.00,,2025-12-10 06:34:25.499656
335887120035,PAY335887120035,204757548612,491,595.37,alipay,,success,aa6e8b87-75c5-4f84-99ee-21fa16e0c45c,2026-01-07 20:19:38.499656,,0.00,,2026-01-07 20:19:38.499656
848023448542,PAY848023448542,897728486232,281,110.10,alipay,,success,aad7fb6e-cd4f-4da7-9c27-339d49cbd247,2025-11-25 20:44:10.499656,,0.00,,2025-11-25 20:44:10.499656
112899021215,PAY112899021215,140815829959,425,6889.11,wechat,,success,8d29a1cc-a864-4c76-96a4-ecef4023a2e6,2025-12-05 15:56:03.499656,,0.00,,2025-12-05 15:56:03.499656
598340664104,PAY598340664104,686253975204,48,2946.69,wechat,,success,8b734bbe-fc38-4cff-8421-76a9eba8ce46,2025-11-03 20:01:15.499656,,0.00,,2025-11-03 20:01:15.499656
860289988410,PAY860289988410,643022617360,191,6990.51,wechat,,success,b53efb42-b20d-4f89-abf5-7684988113a7,2025-11-25 23:38:23.499656,,0.00,,2025-11-25 23:38:23.499656
841424809568,PAY841424809568,460278751806,407,2315.42,alipay,,success,bbe2e082-7bdc-4f63-92a6-34c6174842b1,2025-12-03 21:51:50.499656,,0.00,,2025-12-03 21:51:50.499656
397541653707,PAY397541653707,946347846828,151,145.80,alipay,,success,2a77d526-a34a-47b4-a5f1-f56c4c66f718,2025-11-27 19:54:25.499656,,0.00,,2025-11-27 19:54:25.499656
340489351669,PAY340489351669,178609909687,272,1867.25,alipay,,success,6f41c48e-dbca-43be-ba73-6c11a8a9dc60,2025-12-06 01:46:49.499656,,0.00,,2025-12-06 01:46:49.499656
221688256252,PAY221688256252,270615759426,320,6688.25,alipay,,success,f46a6325-89e7-4b3e-a3a1-b15793ac9cd6,2025-11-15 19:31:33.499656,,0.00,,2025-11-15 19:31:33.499656
497654949745,PAY497654949745,881922695500,492,963.72,wechat,,success,814d0fb4-4a00-4d22-b853-e1fe5cc96d34,2025-12-09 16:01:58.499656,,0.00,,2025-12-09 16:01:58.499656
912783623389,PAY912783623389,210200222361,214,13270.69,alipay,,success,f91bd248-8f10-4aea-a596-0afe64a23058,2025-12-15 14:19:19.499656,,0.00,,2025-12-15 14:19:19.499656
800231055610,PAY800231055610,910699058282,431,2763.72,wechat,,success,c0d9f87b-1c96-49e7-8a34-ab0e0919f934,2025-11-04 06:07:48.499656,,0.00,,2025-11-04 06:07:48.499656
224651376941,PAY224651376941,360378238634,405,45.21,wechat,,success,521b6ef6-3843-49ea-b3ff-9c504e04a7e0,2026-01-19 22:39:11.499656,,0.00,,2026-01-19 22:39:11.499656
469644403010,PAY469644403010,109488711868,271,2225.86,credit_card,,success,1ce36cb5-fa57-4fde-ab96-f149203065e7,2025-11-16 02:08:39.499656,,0.00,,2025-11-16 02:08:39.499656
533174911039,PAY533174911039,134243793669,462,2624.94,credit_card,,success,c9089775-e255-4bda-9035-fa1bd890d01f,2026-01-02 03:56:11.499656,,0.00,,2026-01-02 03:56:11.499656
438430437852,PAY438430437852,718571223415,296,26204.25,wechat,,success,50127379-3b71-4aed-bba3-f9b372cd6669,2025-12-21 17:37:33.499656,,0.00,,2025-12-21 17:37:33.499656
480642560807,PAY480642560807,195004072307,186,4652.01,wechat,,success,4da397ee-b199-48b2-b7d3-0681ef9d7640,2025-12-30 15:29:25.499656,,0.00,,2025-12-30 15:29:25.499656
722060028188,PAY722060028188,438241242775,130,216.43,wechat,,success,da0a448c-5683-41af-835d-556b5e0aed37,2026-01-18 06:30:29.499656,,0.00,,2026-01-18 06:30:29.499656
596432157991,PAY596432157991,192415990819,163,338.32,wechat,,success,6d40f606-7575-45f1-ba7a-f6292c049813,2025-12-06 10:33:24.499656,,0.00,,2025-12-06 10:33:24.499656
957880160642,PAY957880160642,643514576134,352,12437.47,wechat,,success,57e049d5-ad87-4795-8bdc-237e360dbf7a,2025-10-29 19:21:19.499656,,0.00,,2025-10-29 19:21:19.499656
727405673815,PAY727405673815,177172549429,122,7639.18,alipay,,success,0e7695bd-4819-4c12-9d7e-d38dee5f77d2,2025-12-03 05:23:45.499656,,0.00,,2025-12-03 05:23:45.499656
270725085037,PAY270725085037,948061297188,371,37.21,alipay,,success,6bcb1b71-de74-4751-be5d-16fe00319ba8,2025-12-25 02:37:13.499656,,0.00,,2025-12-25 02:37:13.499656
493554923390,PAY493554923390,265657275874,499,240.96,wechat,,success,cce767ef-989b-4cf4-9462-0c9efe9db0c1,2025-10-28 14:51:51.499656,,0.00,,2025-10-28 14:51:51.499656
550862954508,PAY550862954508,342757170092,385,612.51,credit_card,,success,b5be0019-960f-4b71-a068-4032e45b55f9,2025-12-03 11:30:04.499656,,0.00,,2025-12-03 11:30:04.499656
340288341247,PAY340288341247,342590428367,69,876.97,alipay,,success,0639ffc3-5216-4c6e-b0ca-14657a8a8940,2025-12-16 04:40:09.499656,,0.00,,2025-12-16 04:40:09.499656
551556063242,PAY551556063242,636301415426,157,5846.01,wechat,,success,dc467bb7-1de9-457a-bae0-18df3a3531ac,2025-11-06 14:28:28.499656,,0.00,,2025-11-06 14:28:28.499656
501807742745,PAY501807742745,997122832203,153,35127.88,alipay,,refunded,655e46e4-3f40-4f9c-9a5a-c9390e67550c,2025-11-26 16:45:49.499656,,0.00,2025-12-07 04:45:49.499656,2025-11-26 16:45:49.499656
991494056960,PAY991494056960,115352648920,28,8863.04,alipay,,refunded,e3b5e62f-73b2-4f6e-a4f4-ab7816958c25,2025-10-29 17:32:45.499656,,0.00,2025-11-12 00:32:45.499656,2025-10-29 17:32:45.499656
855625045284,PAY855625045284,116593084752,31,489.91,wechat,,success,837d0b1c-1ab6-47f0-8e90-9df367b6f083,2025-11-29 07:00:51.499656,,0.00,,2025-11-29 07:00:51.499656
944594538907,PAY944594538907,929477903122,262,1777.24,wechat,,success,f1041c1f-3f99-47f4-b495-39fcfda5553c,2025-12-02 18:17:10.499656,,0.00,,2025-12-02 18:17:10.499656
277685093159,PAY277685093159,813580473693,133,71.65,alipay,,success,d0456aa4-36ae-4204-8075-2a6470032a86,2025-12-23 05:19:09.499656,,0.00,,2025-12-23 05:19:09.499656
726344524790,PAY726344524790,507358033344,18,163.01,balance,,success,4f0ca2c9-9abe-4480-8c52-47dc3963fad8,2026-01-22 03:56:56.499656,,0.00,,2026-01-22 03:56:56.499656
859933173980,PAY859933173980,759900914543,281,971.45,credit_card,,success,484928e8-c559-4a14-838b-fd9464f9c9e1,2025-11-28 01:28:35.499656,,0.00,,2025-11-28 01:28:35.499656
364454716863,PAY364454716863,879366664451,59,212.12,alipay,,success,0a7518df-7a51-4ec8-87db-a43698a8e069,2025-11-09 07:24:21.499656,,0.00,,2025-11-09 07:24:21.499656
746583607196,PAY746583607196,584056153419,469,150.69,alipay,,success,c2086373-c1e4-487b-b2ea-0d0c47f59dcd,2025-12-21 21:50:44.499656,,0.00,,2025-12-21 21:50:44.499656
757311148754,PAY757311148754,691910724305,166,1900.67,credit_card,,success,0f10d200-7572-4d47-9180-499e04127326,2026-01-24 12:47:03.499656,,0.00,,2026-01-24 12:47:03.499656
150579955757,PAY150579955757,863513201810,352,23375.86,alipay,,success,be310b2e-f199-4fc1-ae44-061faaeb4c8d,2025-11-05 15:28:05.499656,,0.00,,2025-11-05 15:28:05.499656
202535012347,PAY202535012347,736230714117,27,8152.25,wechat,,refunded,09266acb-c85a-4254-a4d6-cbb569f0d492,2025-12-07 22:10:35.499656,,0.00,2025-12-18 12:10:35.499656,2025-12-07 22:10:35.499656
956185679990,PAY956185679990,122571834855,144,242.40,alipay,,success,5c1bd5f5-a406-4a6d-a3e3-5814bea4edfc,2026-01-04 07:52:11.499656,,0.00,,2026-01-04 07:52:11.499656
621802799219,PAY621802799219,415133016182,170,636.84,wechat,,success,f5b8196a-635c-43a3-b55a-cf09f17494dd,2025-11-05 04:55:10.499656,,0.00,,2025-11-05 04:55:10.499656
480880958545,PAY480880958545,282912173531,70,11249.61,alipay,,success,f8432ca1-7986-460c-9e13-7fe1927c749d,2025-12-21 04:51:20.499656,,0.00,,2025-12-21 04:51:20.499656
141568429408,PAY141568429408,392420672372,97,1328.41,alipay,,success,cfe94e5e-d6bf-46b8-8155-e15b1ab3016b,2026-01-23 11:17:54.499656,,0.00,,2026-01-23 11:17:54.499656
196650056065,PAY196650056065,193493319414,9,3043.21,alipay,,success,d6673d95-0b51-4ae3-881f-71f2f5d9f709,2025-12-24 18:39:28.499656,,0.00,,2025-12-24 18:39:28.499656
192923628150,PAY192923628150,324756823618,364,692.80,wechat,,success,571c9d70-1afa-4aac-9a2f-971d0cb4f952,2025-12-02 05:00:35.499656,,0.00,,2025-12-02 05:00:35.499656
949142739512,PAY949142739512,431357334754,282,93.13,alipay,,success,2498f8ca-31b5-4084-969e-0bf191a60019,2025-11-09 11:43:28.499656,,0.00,,2025-11-09 11:43:28.499656
979102066806,PAY979102066806,634920225690,142,108.71,credit_card,,success,e1e53b37-15c4-41de-b684-3e887539a897,2025-12-15 06:02:39.499656,,0.00,,2025-12-15 06:02:39.499656
827547334387,PAY827547334387,675391464507,450,681.73,alipay,,success,d0e3363e-3a50-4dd6-a1f9-8870063c7414,2025-11-02 02:25:04.499656,,0.00,,2025-11-02 02:25:04.499656
459003977004,PAY459003977004,201014421231,213,45.14,wechat,,success,1f8b5424-defa-4d7d-93cd-87848a477f81,2026-01-14 00:24:14.499656,,0.00,,2026-01-14 00:24:14.499656
404207223659,PAY404207223659,997858138023,270,5174.28,wechat,,success,6fe9c636-0cd4-4845-938d-930d020e8eca,2026-01-13 19:26:24.499656,,0.00,,2026-01-13 19:26:24.499656
492648814099,PAY492648814099,597056563251,276,927.76,balance,,success,948c4935-4c6f-44a9-94f3-59ad5eeb43ed,2026-01-03 14:53:02.499656,,0.00,,2026-01-03 14:53:02.499656
408836991980,PAY408836991980,676592119443,53,1569.04,wechat,,success,5c5c4103-0ee1-4b0a-a4dc-06f1345f7506,2025-12-20 08:00:21.499656,,0.00,,2025-12-20 08:00:21.499656
371967972965,PAY371967972965,154873173233,343,2791.78,alipay,,success,9b39fe3f-ae89-4766-aeeb-0c19e0d28163,2025-12-27 01:20:21.499656,,0.00,,2025-12-27 01:20:21.499656
441898277698,PAY441898277698,780969190293,39,222.03,balance,,success,7aeae683-8fea-4cfe-89cd-4e2d26c3fd81,2025-11-16 21:13:31.499656,,0.00,,2025-11-16 21:13:31.499656
307915475423,PAY307915475423,544898868906,235,58.63,wechat,,success,a7762311-3906-4eb9-bd6d-a68f6e6c903a,2025-11-12 08:10:20.499656,,0.00,,2025-11-12 08:10:20.499656
740663261227,PAY740663261227,194512638078,59,7587.72,wechat,,success,bb1d55f3-b5c7-4e87-8fbc-1000e77413cd,2025-11-18 05:00:15.499656,,0.00,,2025-11-18 05:00:15.499656
305158227250,PAY305158227250,218693062481,313,70.54,alipay,,success,941d7ed1-8ec3-4e39-8ad7-551ec1ea690a,2025-10-31 15:48:57.499656,,0.00,,2025-10-31 15:48:57.499656
273488460459,PAY273488460459,749202037147,392,14302.49,alipay,,success,e7583dd2-b375-4830-a395-e0f084ee865c,2025-11-07 04:51:34.499656,,0.00,,2025-11-07 04:51:34.499656
178740042018,PAY178740042018,811052797758,392,6460.55,wechat,,success,9ff01aa3-79c6-4f34-9c35-651174293ca9,2026-01-22 22:50:50.499656,,0.00,,2026-01-22 22:50:50.499656
640753548345,PAY640753548345,177060355066,350,958.28,wechat,,success,0e226c5f-83c4-4960-9039-13ff775f3ea1,2025-11-29 11:24:59.499656,,0.00,,2025-11-29 11:24:59.499656
148071473185,PAY148071473185,464246043487,348,7870.56,wechat,,success,5fa1d354-e465-41de-b1f4-5de6d1346377,2025-12-09 03:31:33.499656,,0.00,,2025-12-09 03:31:33.499656
269348677435,PAY269348677435,473783668812,310,22929.56,alipay,,success,d487bb73-9d4f-4aa9-8da4-0add5aee2f4a,2025-12-18 20:41:03.499656,,0.00,,2025-12-18 20:41:03.499656
156587588469,PAY156587588469,162321234732,383,144.93,wechat,,success,3c7db805-99e4-4da5-81fd-4cf81343ed68,2025-12-24 21:37:15.499656,,0.00,,2025-12-24 21:37:15.499656
201542596898,PAY201542596898,493885410717,193,22395.78,credit_card,,success,09823678-3ae8-46d1-8830-f7951a7d4f45,2025-11-15 04:53:24.499656,,0.00,,2025-11-15 04:53:24.499656
726680605802,PAY726680605802,396199597026,325,62.29,alipay,,success,713e3c3c-a6d1-40ca-9feb-f7a0a84940e7,2025-12-13 22:13:38.499656,,0.00,,2025-12-13 22:13:38.499656
320227488847,PAY320227488847,831366353534,194,642.27,wechat,,success,b4bfce6a-70ff-4000-9cdf-fcc36934425b,2025-11-19 11:57:23.499656,,0.00,,2025-11-19 11:57:23.499656
286099825331,PAY286099825331,912567751500,26,330.95,alipay,,success,0dbcfe0c-fc9c-43df-a694-0d2fe9fca6ab,2026-01-13 17:10:57.499656,,0.00,,2026-01-13 17:10:57.499656
301235259238,PAY301235259238,584989944330,239,837.82,wechat,,success,382926f0-9666-4edc-9e6e-410a315fff32,2026-01-09 01:12:00.499656,,0.00,,2026-01-09 01:12:00.499656
270263000505,PAY270263000505,609522710761,113,5044.62,alipay,,success,32b60c18-dbee-4dee-8598-ba6f9bcb3a07,2026-01-17 16:18:33.499656,,0.00,,2026-01-17 16:18:33.499656
259365558617,PAY259365558617,955465234446,426,8169.34,wechat,,success,1c2123cb-bd8e-4f17-bf93-4ed1c8dc8319,2026-01-03 14:31:00.499656,,0.00,,2026-01-03 14:31:00.499656
922306885177,PAY922306885177,150638509220,353,2368.81,wechat,,success,e2be3a35-bff9-4d82-a134-fc57cec1fce7,2025-11-11 02:43:17.499656,,0.00,,2025-11-11 02:43:17.499656
269625754377,PAY269625754377,109763381674,55,5847.48,wechat,,success,91229317-368f-48ad-8f3d-638adac19670,2025-11-22 08:35:54.499656,,0.00,,2025-11-22 08:35:54.499656
448373765428,PAY448373765428,492715793109,297,3850.44,alipay,,success,e683a8c0-b699-44a2-bc04-7e1b0b8eea2d,2025-12-18 21:39:55.499656,,0.00,,2025-12-18 21:39:55.499656
376028520402,PAY376028520402,796730536516,472,6348.64,wechat,,success,d4966dc2-bc64-4524-8c6c-565daa983fca,2026-01-11 14:14:10.499656,,0.00,,2026-01-11 14:14:10.499656
721495544878,PAY721495544878,140964180548,437,2346.53,wechat,,success,784a9acb-ff7f-4cc6-8100-b4c36fc06ddb,2025-11-26 15:27:19.499656,,0.00,,2025-11-26 15:27:19.499656
535389209164,PAY535389209164,255228267763,39,402.40,wechat,,success,7571c8c4-4f56-431d-8fc1-8169497c32e1,2025-11-15 15:15:43.499656,,0.00,,2025-11-15 15:15:43.499656
624652287970,PAY624652287970,541757251328,444,1967.33,credit_card,,success,261222e7-f4cb-4592-b529-0d66d05eb36b,2025-10-28 23:06:00.499656,,0.00,,2025-10-28 23:06:00.499656
505518880443,PAY505518880443,584886680027,82,3807.69,wechat,,success,c558f79d-35d4-4c50-892b-9361c48f1d62,2025-12-03 09:58:00.499656,,0.00,,2025-12-03 09:58:00.499656
706434927167,PAY706434927167,942058927804,73,389.26,wechat,,success,29e3369a-4c91-42b8-b040-7576e139fe81,2025-11-14 15:02:49.499656,,0.00,,2025-11-14 15:02:49.499656
578751702444,PAY578751702444,356335040100,491,199.46,alipay,,success,611f0989-1ab2-40b5-b964-402965d2b540,2025-10-30 17:13:03.499656,,0.00,,2025-10-30 17:13:03.499656
498188674065,PAY498188674065,595879871699,305,9794.02,wechat,,refunded,dcc89f29-3a1c-4eb7-92bd-0fae9f0de4da,2025-11-26 02:21:41.499656,,0.00,2025-12-05 03:21:41.499656,2025-11-26 02:21:41.499656
402130352917,PAY402130352917,203201958245,48,5716.25,alipay,,success,00e1cfa7-21d7-46b0-be5a-59ea5a64fa62,2026-01-19 17:47:02.499656,,0.00,,2026-01-19 17:47:02.499656
476198172871,PAY476198172871,346349345142,47,8915.88,wechat,,success,b9c170c9-5ae5-4172-b67d-e4b74f5830f3,2025-11-18 16:02:55.499656,,0.00,,2025-11-18 16:02:55.499656
342046654186,PAY342046654186,444588535727,319,95.31,wechat,,success,3aec6475-a2b3-4712-bdb0-0783e05cf056,2026-01-19 23:13:12.499656,,0.00,,2026-01-19 23:13:12.499656
396129336586,PAY396129336586,674103156882,324,17727.67,alipay,,success,f0a4f689-abac-4979-bae6-1f8519e52eff,2026-01-16 13:17:40.499656,,0.00,,2026-01-16 13:17:40.499656
468716843868,PAY468716843868,361943823917,67,1035.15,wechat,,success,7f7bac00-2fdd-4957-8c6c-fb8dc11c00af,2026-01-07 14:07:12.499656,,0.00,,2026-01-07 14:07:12.499656
498129527120,PAY498129527120,309834621259,250,745.29,wechat,,success,221b7e35-1faf-4ff4-970c-4424fcb4f657,2025-11-26 13:37:03.499656,,0.00,,2025-11-26 13:37:03.499656
621642605660,PAY621642605660,437158617862,51,14185.29,alipay,,success,32eb7eca-a7dc-4b20-9fd8-a98a10d56aef,2025-12-14 18:15:36.499656,,0.00,,2025-12-14 18:15:36.499656
388117958387,PAY388117958387,794256039565,404,8973.88,balance,,refunded,0e335139-90fb-454c-93b6-1445793ca74d,2025-11-22 16:13:48.499656,,0.00,2025-12-01 07:13:48.499656,2025-11-22 16:13:48.499656
580667863713,PAY580667863713,491235164977,412,385.80,wechat,,refunded,e57faf80-cc5c-497d-ae16-5449aa4489e7,2025-11-12 02:20:43.499656,,0.00,2025-11-25 16:20:43.499656,2025-11-12 02:20:43.499656
841958052221,PAY841958052221,329701248416,173,11141.23,wechat,,success,6e684cac-bb3a-4c61-9e5a-229729778a7e,2026-01-04 10:55:46.499656,,0.00,,2026-01-04 10:55:46.499656
290430014752,PAY290430014752,178492557588,363,5695.77,credit_card,,success,3163e12a-930b-4aa7-ac5b-6fab5f1dc7bf,2025-12-06 05:15:06.499656,,0.00,,2025-12-06 05:15:06.499656
674988923128,PAY674988923128,500091080092,371,55.83,wechat,,success,7157499c-a476-4cfd-ba61-bb6f2f723354,2025-11-26 00:54:28.499656,,0.00,,2025-11-26 00:54:28.499656
722175024261,PAY722175024261,894053546701,400,14768.83,wechat,,success,6fb0fcc5-6ef6-4895-92ee-a19fc83b7893,2025-10-28 20:05:47.499656,,0.00,,2025-10-28 20:05:47.499656
586343566298,PAY586343566298,555499453813,326,980.07,wechat,,success,f0277e67-ea38-45ab-830a-4d342c4ea405,2025-12-06 13:44:06.499656,,0.00,,2025-12-06 13:44:06.499656
474261468343,PAY474261468343,373432282124,335,1334.00,wechat,,success,a9704962-d978-4112-bf0a-91be9e2f0b04,2025-11-29 22:24:13.499656,,0.00,,2025-11-29 22:24:13.499656
162296798850,PAY162296798850,450839031525,183,4545.34,alipay,,success,46ec90b7-a9cb-4e25-8866-103ebdc5e198,2025-12-11 01:39:16.499656,,0.00,,2025-12-11 01:39:16.499656
832514963398,PAY832514963398,565744713930,246,323.91,alipay,,refunded,49ee3022-aade-481e-afd1-baa30fa8b3e2,2026-01-16 09:48:11.499656,,0.00,2026-01-27 15:48:11.499656,2026-01-16 09:48:11.499656
666593003438,PAY666593003438,279875759720,258,190.03,balance,,success,90564c1f-34ce-4c23-aa9c-9d6ec85bef73,2026-01-17 00:00:57.499656,,0.00,,2026-01-17 00:00:57.499656
133993902522,PAY133993902522,177959166022,303,6096.77,alipay,,success,ce40a6b7-abf8-4fe3-9d29-00aa9ad01a2b,2026-01-18 19:28:23.499656,,0.00,,2026-01-18 19:28:23.499656
380137065995,PAY380137065995,535426361297,48,1519.72,wechat,,success,f5ce581e-eafa-4417-bb8f-ccb105bbd08b,2025-11-28 03:50:19.499656,,0.00,,2025-11-28 03:50:19.499656
421458173263,PAY421458173263,333593244027,237,15805.22,wechat,,refunded,677d919d-d71f-423d-8bf7-a2ae4763f58c,2025-11-22 17:39:39.499656,,0.00,2025-12-06 05:39:39.499656,2025-11-22 17:39:39.499656
797460018904,PAY797460018904,206176194752,91,4464.35,wechat,,refunded,34a1a2b1-a132-4972-ad8b-867b41cc8521,2025-10-31 19:10:52.499656,,0.00,2025-11-14 16:10:52.499656,2025-10-31 19:10:52.499656
417973590553,PAY417973590553,300526854318,118,4540.16,wechat,,success,b5f3f7a1-e285-4b21-9f30-feb1db423af4,2025-12-13 20:26:10.499656,,0.00,,2025-12-13 20:26:10.499656
374902912827,PAY374902912827,546218883441,183,272.38,alipay,,success,2dda332e-7afb-426c-948e-76b6854ed4cd,2025-12-13 09:02:34.499656,,0.00,,2025-12-13 09:02:34.499656
892569768530,PAY892569768530,397556478530,71,1430.34,wechat,,refunded,2745d48a-fe0b-436a-9025-3a3ff31a4c05,2025-11-17 01:56:57.499656,,0.00,2025-11-29 14:56:57.499656,2025-11-17 01:56:57.499656
155540019430,PAY155540019430,676557406352,253,15008.52,wechat,,success,b2158a3e-3142-44ab-a311-8a985cad6617,2025-12-04 22:18:32.499656,,0.00,,2025-12-04 22:18:32.499656
159778818631,PAY159778818631,690421582083,254,912.48,alipay,,success,16e08d96-98fa-4400-8d46-f1a602c81c78,2025-12-31 22:26:55.499656,,0.00,,2025-12-31 22:26:55.499656
260500753480,PAY260500753480,968702724407,184,4260.22,alipay,,success,d8b1276a-9994-4bb4-86aa-3d9e1cab4501,2025-12-23 06:11:58.499656,,0.00,,2025-12-23 06:11:58.499656
687128357617,PAY687128357617,328752058128,264,267.91,wechat,,success,857235b8-bd6f-4948-bb72-668a4965b812,2025-11-08 02:22:35.499656,,0.00,,2025-11-08 02:22:35.499656
557702720890,PAY557702720890,262880836008,3,17028.34,wechat,,success,576427b7-c9f4-450a-a7da-934ec328f3a6,2026-01-17 15:41:11.499656,,0.00,,2026-01-17 15:41:11.499656
690352080101,PAY690352080101,959202904215,222,99.02,wechat,,success,d25e7295-38b1-401d-b6de-83a8a2322e49,2026-01-12 14:21:55.499656,,0.00,,2026-01-12 14:21:55.499656
651506790101,PAY651506790101,827633955440,412,13139.97,wechat,,success,7d173745-dd78-4fff-8389-c75d0b8afc92,2026-01-01 12:05:10.499656,,0.00,,2026-01-01 12:05:10.499656
172679563717,PAY172679563717,309776641686,204,457.94,alipay,,success,bb62250d-a352-4c2c-93f9-b92980328406,2026-01-20 11:28:12.499656,,0.00,,2026-01-20 11:28:12.499656
238365466008,PAY238365466008,834689733888,66,5093.82,balance,,success,7650ff9a-1c7b-4eef-8b3d-6259135d53ce,2025-11-09 17:57:33.499656,,0.00,,2025-11-09 17:57:33.499656
445114026209,PAY445114026209,295969449381,101,12739.58,wechat,,refunded,c38c4301-9ac6-4457-86c2-c5c83a146cba,2025-11-24 08:57:44.499656,,0.00,2025-11-29 20:57:44.499656,2025-11-24 08:57:44.499656
864028431411,PAY864028431411,656489213638,324,27.46,wechat,,success,d0c9b6de-0646-46c5-8c3a-df888aad8ab4,2025-11-18 20:50:45.499656,,0.00,,2025-11-18 20:50:45.499656
771419610638,PAY771419610638,677417770155,286,5465.65,wechat,,refunded,1b3d31df-ae06-4080-b7ea-accb33d447da,2025-12-19 20:23:30.499656,,0.00,2026-01-02 01:23:30.499656,2025-12-19 20:23:30.499656
152882125984,PAY152882125984,548378864178,172,420.09,wechat,,success,7772ce32-fb43-4306-9a3e-7c1e5def6a21,2025-12-16 17:31:08.499656,,0.00,,2025-12-16 17:31:08.499656
381707000678,PAY381707000678,925655085181,55,4728.07,alipay,,success,27567c41-8827-4b0b-8dc0-ca497d8ec58c,2025-12-04 21:43:03.499656,,0.00,,2025-12-04 21:43:03.499656
618640643610,PAY618640643610,924766583424,335,935.57,wechat,,success,1fdbb2a5-efff-4710-9e62-7b5c8dcb4b1c,2025-11-04 05:01:42.499656,,0.00,,2025-11-04 05:01:42.499656
134379060655,PAY134379060655,491408249838,483,1815.08,alipay,,success,c29dd01e-e32a-4dd3-b0ba-f78a8b0d0053,2025-12-02 10:42:28.499656,,0.00,,2025-12-02 10:42:28.499656
794076360242,PAY794076360242,313056812250,483,1203.69,wechat,,success,78612a37-fcdd-4a95-a8d8-46de70b4fbd0,2026-01-09 03:31:03.499656,,0.00,,2026-01-09 03:31:03.499656
563485506557,PAY563485506557,718763209014,28,329.38,wechat,,success,653dec3e-0fdf-43e3-ae6e-6ee1185ce2e6,2025-11-10 22:08:19.499656,,0.00,,2025-11-10 22:08:19.499656
418335456847,PAY418335456847,461729073211,154,138.20,alipay,,success,98770108-a202-42c0-9372-79a7f76c5dbd,2026-01-02 03:50:55.499656,,0.00,,2026-01-02 03:50:55.499656
672309430388,PAY672309430388,711105462807,389,11137.01,alipay,,success,a467d462-d0c1-4bdd-bbdd-ec1a23b61c32,2025-12-07 12:31:21.499656,,0.00,,2025-12-07 12:31:21.499656
626459739550,PAY626459739550,300767704356,262,6304.75,alipay,,success,c5745cf9-766e-4475-a87a-d4416cce00c7,2025-12-31 04:14:31.499656,,0.00,,2025-12-31 04:14:31.499656
634282680778,PAY634282680778,687125075694,255,17644.39,credit_card,,success,f3ad33ae-52c3-4203-b0ca-b139d287151c,2026-01-03 08:35:48.499656,,0.00,,2026-01-03 08:35:48.499656
104574643221,PAY104574643221,588838940114,292,173.04,alipay,,success,1ade96d0-1e90-41da-a292-5a5c81d6bffc,2025-11-23 19:59:51.499656,,0.00,,2025-11-23 19:59:51.499656
462043403529,PAY462043403529,832303729613,95,9285.64,alipay,,success,0ae104b1-cbf3-4ae8-83ce-702abb43ec38,2025-11-14 12:43:58.499656,,0.00,,2025-11-14 12:43:58.499656
907244795143,PAY907244795143,980526939414,333,46.75,alipay,,success,158d4221-5222-4d18-84af-c15a2d780069,2026-01-03 08:07:12.499656,,0.00,,2026-01-03 08:07:12.499656
647334515371,PAY647334515371,812484168458,357,3016.03,wechat,,success,7a489318-c523-4d88-a11d-ba2696efc8b1,2026-01-23 16:44:08.499656,,0.00,,2026-01-23 16:44:08.499656
451906126811,PAY451906126811,611465100512,317,5840.14,wechat,,success,3b6a3631-12aa-449e-9ec6-75959d6092fe,2025-11-14 06:08:17.499656,,0.00,,2025-11-14 06:08:17.499656
821835470230,PAY821835470230,806555065907,474,21219.76,wechat,,refunded,38148fa7-f3a1-4372-89b2-92628b1f9832,2025-11-08 12:38:04.499656,,0.00,2025-11-18 12:38:04.499656,2025-11-08 12:38:04.499656
203412721493,PAY203412721493,863068212041,230,1102.83,alipay,,success,5291396b-921f-47f1-8158-fa7c589e0b21,2025-10-27 15:11:16.499656,,0.00,,2025-10-27 15:11:16.499656
125694015741,PAY125694015741,995197232357,278,17717.77,wechat,,success,3ac33406-4c9e-4907-9716-84b87b2972e5,2025-12-22 06:29:31.499656,,0.00,,2025-12-22 06:29:31.499656
893362596563,PAY893362596563,210483507139,203,373.17,wechat,,success,0fdf9ce2-f9dd-4028-955f-4d2a45818fae,2025-11-23 11:43:19.499656,,0.00,,2025-11-23 11:43:19.499656
283650745747,PAY283650745747,570491259830,2,6395.21,alipay,,success,4e194858-2e46-484d-abfa-ed69b5193965,2025-11-02 18:26:29.499656,,0.00,,2025-11-02 18:26:29.499656
